inventory_id,product_id,supplier_id,warehouse_name,warehouse_location,stock_quantity,reorder_level,stock_status,last_restock_date,last_updated
665,OFF-BI-10000773,2,Office Supply Warehouse,Chicago,124,47,In Stock,2026-07-16,2026-08-06 01:40:20.449387
666,OFF-BI-10000778,3,Office Supply Warehouse,Chicago,391,72,In Stock,2026-06-29,2026-08-06 01:40:20.449387
667,OFF-BI-10000822,4,Office Supply Warehouse,Chicago,75,58,In Stock,2026-06-10,2026-08-06 01:40:20.449387
668,OFF-BI-10000829,5,Office Supply Warehouse,Chicago,206,71,In Stock,2026-07-07,2026-08-06 01:40:20.449387
669,OFF-BI-10000831,6,Office Supply Warehouse,Chicago,110,63,In Stock,2026-06-22,2026-08-06 01:40:20.449387
670,OFF-BI-10000848,7,Office Supply Warehouse,Chicago,113,43,In Stock,2026-07-26,2026-08-06 01:40:20.449387
671,OFF-BI-10000948,8,Office Supply Warehouse,Chicago,312,73,In Stock,2026-06-20,2026-08-06 01:40:20.449387
672,OFF-BI-10000962,9,Office Supply Warehouse,Chicago,474,54,In Stock,2026-06-14,2026-08-06 01:40:20.449387
673,OFF-BI-10000977,10,Office Supply Warehouse,Chicago,469,74,In Stock,2026-07-10,2026-08-06 01:40:20.449387
674,OFF-BI-10001031,11,Office Supply Warehouse,Chicago,95,27,In Stock,2026-06-11,2026-08-06 01:40:20.449387
675,OFF-BI-10001036,12,Office Supply Warehouse,Chicago,441,30,In Stock,2026-08-04,2026-08-06 01:40:20.449387
676,OFF-BI-10001071,13,Office Supply Warehouse,Chicago,354,71,In Stock,2026-07-26,2026-08-06 01:40:20.449387
677,OFF-BI-10001072,14,Office Supply Warehouse,Chicago,447,50,In Stock,2026-06-11,2026-08-06 01:40:20.449387
678,OFF-BI-10001078,15,Office Supply Warehouse,Chicago,378,41,In Stock,2026-07-12,2026-08-06 01:40:20.449387
679,OFF-BI-10001097,16,Office Supply Warehouse,Chicago,205,39,In Stock,2026-06-09,2026-08-06 01:40:20.449387
680,OFF-BI-10001098,17,Office Supply Warehouse,Chicago,337,64,In Stock,2026-07-14,2026-08-06 01:40:20.449387
681,OFF-BI-10001107,1,Office Supply Warehouse,Chicago,254,26,In Stock,2026-07-26,2026-08-06 01:40:20.449387
682,OFF-BI-10001116,2,Office Supply Warehouse,Chicago,251,70,In Stock,2026-07-09,2026-08-06 01:40:20.449387
683,OFF-BI-10001120,3,Office Supply Warehouse,Chicago,358,55,In Stock,2026-06-17,2026-08-06 01:40:20.449387
684,OFF-BI-10001132,4,Office Supply Warehouse,Chicago,71,42,In Stock,2026-07-18,2026-08-06 01:40:20.449387
685,OFF-BI-10001153,5,Office Supply Warehouse,Chicago,205,65,In Stock,2026-07-18,2026-08-06 01:40:20.449387
686,OFF-BI-10001191,6,Office Supply Warehouse,Chicago,165,72,In Stock,2026-06-30,2026-08-06 01:40:20.449387
687,OFF-BI-10001196,7,Office Supply Warehouse,Chicago,323,70,In Stock,2026-06-29,2026-08-06 01:40:20.449387
688,OFF-BI-10001249,8,Office Supply Warehouse,Chicago,298,28,In Stock,2026-07-13,2026-08-06 01:40:20.449387
689,OFF-BI-10001267,9,Office Supply Warehouse,Chicago,424,65,In Stock,2026-07-10,2026-08-06 01:40:20.449387
690,OFF-BI-10001294,10,Office Supply Warehouse,Chicago,464,48,In Stock,2026-07-10,2026-08-06 01:40:20.449387
691,OFF-BI-10001308,11,Office Supply Warehouse,Chicago,497,26,In Stock,2026-07-11,2026-08-06 01:40:20.449387
692,OFF-BI-10001359,12,Office Supply Warehouse,Chicago,191,45,In Stock,2026-07-24,2026-08-06 01:40:20.449387
693,OFF-BI-10001460,13,Office Supply Warehouse,Chicago,174,77,In Stock,2026-07-06,2026-08-06 01:40:20.449387
694,OFF-BI-10001510,14,Office Supply Warehouse,Chicago,288,30,In Stock,2026-06-22,2026-08-06 01:40:20.449387
695,OFF-BI-10001524,15,Office Supply Warehouse,Chicago,265,63,In Stock,2026-06-15,2026-08-06 01:40:20.449387
696,OFF-BI-10001525,16,Office Supply Warehouse,Chicago,454,54,In Stock,2026-07-01,2026-08-06 01:40:20.449387
697,OFF-BI-10001543,17,Office Supply Warehouse,Chicago,412,76,In Stock,2026-07-22,2026-08-06 01:40:20.449387
698,OFF-BI-10001553,1,Office Supply Warehouse,Chicago,95,33,In Stock,2026-06-30,2026-08-06 01:40:20.449387
699,OFF-BI-10001575,2,Office Supply Warehouse,Chicago,64,59,In Stock,2026-07-11,2026-08-06 01:40:20.449387
700,OFF-BI-10001597,3,Office Supply Warehouse,Chicago,165,59,In Stock,2026-06-13,2026-08-06 01:40:20.449387
701,OFF-BI-10001617,4,Office Supply Warehouse,Chicago,75,46,In Stock,2026-06-26,2026-08-06 01:40:20.449387
702,OFF-BI-10001628,5,Office Supply Warehouse,Chicago,187,34,In Stock,2026-06-27,2026-08-06 01:40:20.449387
703,OFF-BI-10001634,6,Office Supply Warehouse,Chicago,406,74,In Stock,2026-07-02,2026-08-06 01:40:20.449387
704,OFF-BI-10001636,7,Office Supply Warehouse,Chicago,149,31,In Stock,2026-07-02,2026-08-06 01:40:20.449387
705,OFF-BI-10001658,8,Office Supply Warehouse,Chicago,212,25,In Stock,2026-08-03,2026-08-06 01:40:20.449387
706,OFF-BI-10001670,9,Office Supply Warehouse,Chicago,469,78,In Stock,2026-07-29,2026-08-06 01:40:20.449387
707,OFF-BI-10001679,10,Office Supply Warehouse,Chicago,345,76,In Stock,2026-07-12,2026-08-06 01:40:20.449387
708,OFF-BI-10001718,11,Office Supply Warehouse,Chicago,126,71,In Stock,2026-06-27,2026-08-06 01:40:20.449387
709,OFF-BI-10001721,12,Office Supply Warehouse,Chicago,349,80,In Stock,2026-06-23,2026-08-06 01:40:20.449387
710,OFF-BI-10001757,13,Office Supply Warehouse,Chicago,368,22,In Stock,2026-08-06,2026-08-06 01:40:20.449387
711,OFF-BI-10001758,14,Office Supply Warehouse,Chicago,121,24,In Stock,2026-06-21,2026-08-06 01:40:20.449387
712,OFF-BI-10001759,15,Office Supply Warehouse,Chicago,266,78,In Stock,2026-06-12,2026-08-06 01:40:20.449387
713,OFF-BI-10001765,16,Office Supply Warehouse,Chicago,386,73,In Stock,2026-06-25,2026-08-06 01:40:20.449387
714,OFF-BI-10001787,17,Office Supply Warehouse,Chicago,311,43,In Stock,2026-06-10,2026-08-06 01:40:20.449387
715,OFF-BI-10001890,1,Office Supply Warehouse,Chicago,358,47,In Stock,2026-07-14,2026-08-06 01:40:20.449387
716,OFF-BI-10001900,2,Office Supply Warehouse,Chicago,382,47,In Stock,2026-07-12,2026-08-06 01:40:20.449387
717,OFF-BI-10001922,3,Office Supply Warehouse,Chicago,346,57,In Stock,2026-08-05,2026-08-06 01:40:20.449387
718,OFF-BI-10001982,4,Office Supply Warehouse,Chicago,95,38,In Stock,2026-07-13,2026-08-06 01:40:20.449387
719,OFF-BI-10001989,5,Office Supply Warehouse,Chicago,299,54,In Stock,2026-07-23,2026-08-06 01:40:20.449387
720,OFF-BI-10002003,6,Office Supply Warehouse,Chicago,132,50,In Stock,2026-06-15,2026-08-06 01:40:20.449387
721,OFF-BI-10002012,7,Office Supply Warehouse,Chicago,407,57,In Stock,2026-07-05,2026-08-06 01:40:20.449387
722,OFF-BI-10002026,8,Office Supply Warehouse,Chicago,291,25,In Stock,2026-07-15,2026-08-06 01:40:20.449387
723,OFF-BI-10002049,9,Office Supply Warehouse,Chicago,482,71,In Stock,2026-06-15,2026-08-06 01:40:20.449387
724,OFF-BI-10002071,10,Office Supply Warehouse,Chicago,380,67,In Stock,2026-07-19,2026-08-06 01:40:20.449387
725,OFF-BI-10002072,11,Office Supply Warehouse,Chicago,382,37,In Stock,2026-06-20,2026-08-06 01:40:20.449387
726,OFF-BI-10002082,12,Office Supply Warehouse,Chicago,359,57,In Stock,2026-06-12,2026-08-06 01:40:20.449387
727,OFF-BI-10002103,13,Office Supply Warehouse,Chicago,405,74,In Stock,2026-06-24,2026-08-06 01:40:20.449387
728,OFF-BI-10002133,14,Office Supply Warehouse,Chicago,157,75,In Stock,2026-06-09,2026-08-06 01:40:20.449387
729,OFF-BI-10002160,15,Office Supply Warehouse,Chicago,148,75,In Stock,2026-07-04,2026-08-06 01:40:20.449387
730,OFF-BI-10002194,16,Office Supply Warehouse,Chicago,350,43,In Stock,2026-07-14,2026-08-06 01:40:20.449387
731,OFF-BI-10002215,17,Office Supply Warehouse,Chicago,449,44,In Stock,2026-07-21,2026-08-06 01:40:20.449387
732,OFF-BI-10002225,1,Office Supply Warehouse,Chicago,388,24,In Stock,2026-07-29,2026-08-06 01:40:20.449387
733,OFF-BI-10002309,2,Office Supply Warehouse,Chicago,266,65,In Stock,2026-07-20,2026-08-06 01:40:20.449387
734,OFF-BI-10002353,3,Office Supply Warehouse,Chicago,192,53,In Stock,2026-07-04,2026-08-06 01:40:20.449387
735,OFF-BI-10002393,4,Office Supply Warehouse,Chicago,239,74,In Stock,2026-07-12,2026-08-06 01:40:20.449387
736,OFF-BI-10002412,5,Office Supply Warehouse,Chicago,133,58,In Stock,2026-07-05,2026-08-06 01:40:20.449387
737,OFF-BI-10002414,6,Office Supply Warehouse,Chicago,207,75,In Stock,2026-07-02,2026-08-06 01:40:20.449387
738,OFF-BI-10002429,7,Office Supply Warehouse,Chicago,292,74,In Stock,2026-07-19,2026-08-06 01:40:20.449387
739,OFF-BI-10002432,8,Office Supply Warehouse,Chicago,422,66,In Stock,2026-07-10,2026-08-06 01:40:20.449387
740,OFF-BI-10002437,9,Office Supply Warehouse,Chicago,201,72,In Stock,2026-08-06,2026-08-06 01:40:20.449387
741,OFF-BI-10002498,10,Office Supply Warehouse,Chicago,150,43,In Stock,2026-06-13,2026-08-06 01:40:20.449387
742,OFF-BI-10002557,11,Office Supply Warehouse,Chicago,389,33,In Stock,2026-06-19,2026-08-06 01:40:20.449387
743,OFF-BI-10002571,12,Office Supply Warehouse,Chicago,377,25,In Stock,2026-07-22,2026-08-06 01:40:20.449387
744,OFF-BI-10002609,13,Office Supply Warehouse,Chicago,169,65,In Stock,2026-07-07,2026-08-06 01:40:20.449387
745,OFF-BI-10002706,14,Office Supply Warehouse,Chicago,444,32,In Stock,2026-07-31,2026-08-06 01:40:20.449387
746,OFF-BI-10002735,15,Office Supply Warehouse,Chicago,92,69,In Stock,2026-07-02,2026-08-06 01:40:20.449387
747,OFF-BI-10002764,16,Office Supply Warehouse,Chicago,157,56,In Stock,2026-07-29,2026-08-06 01:40:20.449387
748,OFF-BI-10002794,17,Office Supply Warehouse,Chicago,426,26,In Stock,2026-07-15,2026-08-06 01:40:20.449387
749,OFF-BI-10002799,1,Office Supply Warehouse,Chicago,246,36,In Stock,2026-07-24,2026-08-06 01:40:20.449387
750,OFF-BI-10002813,2,Office Supply Warehouse,Chicago,179,25,In Stock,2026-06-24,2026-08-06 01:40:20.449387
751,OFF-BI-10002824,3,Office Supply Warehouse,Chicago,330,80,In Stock,2026-06-30,2026-08-06 01:40:20.449387
752,OFF-BI-10002827,4,Office Supply Warehouse,Chicago,238,36,In Stock,2026-07-18,2026-08-06 01:40:20.449387
753,OFF-BI-10002852,5,Office Supply Warehouse,Chicago,325,37,In Stock,2026-07-25,2026-08-06 01:40:20.449387
754,OFF-BI-10002854,6,Office Supply Warehouse,Chicago,179,46,In Stock,2026-07-15,2026-08-06 01:40:20.449387
755,OFF-BI-10002867,7,Office Supply Warehouse,Chicago,290,74,In Stock,2026-06-26,2026-08-06 01:40:20.449387
756,OFF-BI-10002897,8,Office Supply Warehouse,Chicago,282,30,In Stock,2026-07-23,2026-08-06 01:40:20.449387
757,OFF-BI-10002931,9,Office Supply Warehouse,Chicago,483,71,In Stock,2026-07-29,2026-08-06 01:40:20.449387
758,OFF-BI-10002949,10,Office Supply Warehouse,Chicago,388,78,In Stock,2026-06-16,2026-08-06 01:40:20.449387
759,OFF-BI-10002954,11,Office Supply Warehouse,Chicago,341,72,In Stock,2026-07-09,2026-08-06 01:40:20.449387
760,OFF-BI-10002976,12,Office Supply Warehouse,Chicago,226,26,In Stock,2026-07-20,2026-08-06 01:40:20.449387
761,OFF-BI-10002982,13,Office Supply Warehouse,Chicago,169,47,In Stock,2026-06-11,2026-08-06 01:40:20.449387
762,OFF-BI-10003007,14,Office Supply Warehouse,Chicago,298,72,In Stock,2026-07-14,2026-08-06 01:40:20.449387
763,OFF-BI-10003091,15,Office Supply Warehouse,Chicago,300,21,In Stock,2026-07-12,2026-08-06 01:40:20.449387
764,OFF-BI-10003094,16,Office Supply Warehouse,Chicago,218,76,In Stock,2026-07-21,2026-08-06 01:40:20.449387
765,OFF-BI-10003166,17,Office Supply Warehouse,Chicago,465,63,In Stock,2026-06-18,2026-08-06 01:40:20.449387
766,OFF-BI-10003196,1,Office Supply Warehouse,Chicago,77,50,In Stock,2026-07-26,2026-08-06 01:40:20.449387
767,OFF-BI-10003274,2,Office Supply Warehouse,Chicago,216,60,In Stock,2026-06-13,2026-08-06 01:40:20.449387
768,OFF-BI-10003291,3,Office Supply Warehouse,Chicago,128,26,In Stock,2026-06-21,2026-08-06 01:40:20.449387
769,OFF-BI-10003305,4,Office Supply Warehouse,Chicago,434,80,In Stock,2026-07-29,2026-08-06 01:40:20.449387
770,OFF-BI-10003314,5,Office Supply Warehouse,Chicago,353,64,In Stock,2026-07-03,2026-08-06 01:40:20.449387
771,OFF-BI-10003350,6,Office Supply Warehouse,Chicago,151,46,In Stock,2026-07-10,2026-08-06 01:40:20.449387
772,OFF-BI-10003355,7,Office Supply Warehouse,Chicago,216,44,In Stock,2026-07-18,2026-08-06 01:40:20.449387
773,OFF-BI-10003364,8,Office Supply Warehouse,Chicago,405,75,In Stock,2026-06-18,2026-08-06 01:40:20.449387
774,OFF-BI-10003429,9,Office Supply Warehouse,Chicago,327,77,In Stock,2026-06-12,2026-08-06 01:40:20.449387
775,OFF-BI-10003460,10,Office Supply Warehouse,Chicago,312,75,In Stock,2026-07-23,2026-08-06 01:40:20.449387
776,OFF-BI-10003476,11,Office Supply Warehouse,Chicago,329,39,In Stock,2026-07-02,2026-08-06 01:40:20.449387
777,OFF-BI-10003527,12,Office Supply Warehouse,Chicago,165,78,In Stock,2026-08-05,2026-08-06 01:40:20.449387
778,OFF-BI-10003529,13,Office Supply Warehouse,Chicago,451,70,In Stock,2026-07-06,2026-08-06 01:40:20.449387
779,OFF-BI-10003638,14,Office Supply Warehouse,Chicago,262,42,In Stock,2026-08-02,2026-08-06 01:40:20.449387
780,OFF-BI-10003650,15,Office Supply Warehouse,Chicago,326,53,In Stock,2026-06-13,2026-08-06 01:40:20.449387
781,OFF-BI-10003655,16,Office Supply Warehouse,Chicago,200,56,In Stock,2026-06-17,2026-08-06 01:40:20.449387
782,OFF-BI-10003656,17,Office Supply Warehouse,Chicago,391,59,In Stock,2026-06-14,2026-08-06 01:40:20.449387
783,OFF-BI-10003669,1,Office Supply Warehouse,Chicago,72,30,In Stock,2026-06-13,2026-08-06 01:40:20.449387
784,OFF-BI-10003676,2,Office Supply Warehouse,Chicago,156,74,In Stock,2026-06-14,2026-08-06 01:40:20.449387
785,OFF-BI-10003684,3,Office Supply Warehouse,Chicago,195,23,In Stock,2026-07-15,2026-08-06 01:40:20.449387
786,OFF-BI-10003694,4,Office Supply Warehouse,Chicago,215,80,In Stock,2026-06-08,2026-08-06 01:40:20.449387
787,OFF-BI-10003707,5,Office Supply Warehouse,Chicago,109,71,In Stock,2026-07-24,2026-08-06 01:40:20.449387
788,OFF-BI-10003708,6,Office Supply Warehouse,Chicago,396,68,In Stock,2026-07-19,2026-08-06 01:40:20.449387
789,OFF-BI-10003712,7,Office Supply Warehouse,Chicago,241,46,In Stock,2026-08-01,2026-08-06 01:40:20.449387
790,OFF-BI-10003718,8,Office Supply Warehouse,Chicago,181,20,In Stock,2026-06-30,2026-08-06 01:40:20.449387
791,OFF-BI-10003719,9,Office Supply Warehouse,Chicago,334,79,In Stock,2026-07-19,2026-08-06 01:40:20.449387
792,OFF-BI-10003727,10,Office Supply Warehouse,Chicago,273,41,In Stock,2026-07-27,2026-08-06 01:40:20.449387
793,OFF-BI-10003784,11,Office Supply Warehouse,Chicago,285,33,In Stock,2026-07-02,2026-08-06 01:40:20.449387
794,OFF-BI-10003876,12,Office Supply Warehouse,Chicago,233,39,In Stock,2026-06-21,2026-08-06 01:40:20.449387
795,OFF-BI-10003910,13,Office Supply Warehouse,Chicago,102,65,In Stock,2026-06-27,2026-08-06 01:40:20.449387
796,OFF-BI-10003925,14,Office Supply Warehouse,Chicago,378,65,In Stock,2026-08-05,2026-08-06 01:40:20.449387
797,OFF-BI-10003963,15,Office Supply Warehouse,Chicago,301,52,In Stock,2026-06-21,2026-08-06 01:40:20.449387
798,OFF-BI-10003981,16,Office Supply Warehouse,Chicago,282,40,In Stock,2026-07-17,2026-08-06 01:40:20.449387
799,OFF-BI-10003982,17,Office Supply Warehouse,Chicago,416,59,In Stock,2026-06-21,2026-08-06 01:40:20.449387
800,OFF-BI-10003984,1,Office Supply Warehouse,Chicago,263,27,In Stock,2026-08-06,2026-08-06 01:40:20.449387
801,OFF-BI-10004001,2,Office Supply Warehouse,Chicago,253,60,In Stock,2026-07-13,2026-08-06 01:40:20.449387
802,OFF-BI-10004002,3,Office Supply Warehouse,Chicago,50,48,In Stock,2026-07-26,2026-08-06 01:40:20.449387
803,OFF-BI-10004022,4,Office Supply Warehouse,Chicago,179,24,In Stock,2026-06-18,2026-08-06 01:40:20.449387
804,OFF-BI-10004040,5,Office Supply Warehouse,Chicago,463,41,In Stock,2026-07-15,2026-08-06 01:40:20.449387
805,OFF-BI-10004094,6,Office Supply Warehouse,Chicago,70,68,In Stock,2026-07-25,2026-08-06 01:40:20.449387
806,OFF-BI-10004099,7,Office Supply Warehouse,Chicago,123,53,In Stock,2026-07-25,2026-08-06 01:40:20.449387
807,OFF-BI-10004139,8,Office Supply Warehouse,Chicago,243,53,In Stock,2026-07-08,2026-08-06 01:40:20.449387
808,OFF-BI-10004140,9,Office Supply Warehouse,Chicago,70,56,In Stock,2026-06-16,2026-08-06 01:40:20.449387
809,OFF-BI-10004141,10,Office Supply Warehouse,Chicago,377,42,In Stock,2026-06-22,2026-08-06 01:40:20.449387
810,OFF-BI-10004182,11,Office Supply Warehouse,Chicago,310,23,In Stock,2026-06-09,2026-08-06 01:40:20.449387
811,OFF-BI-10004187,12,Office Supply Warehouse,Chicago,179,46,In Stock,2026-06-24,2026-08-06 01:40:20.449387
812,OFF-BI-10004209,13,Office Supply Warehouse,Chicago,441,23,In Stock,2026-06-11,2026-08-06 01:40:20.449387
813,OFF-BI-10004224,14,Office Supply Warehouse,Chicago,166,39,In Stock,2026-07-14,2026-08-06 01:40:20.449387
814,OFF-BI-10004230,15,Office Supply Warehouse,Chicago,422,65,In Stock,2026-06-19,2026-08-06 01:40:20.449387
815,OFF-BI-10004233,16,Office Supply Warehouse,Chicago,198,41,In Stock,2026-08-05,2026-08-06 01:40:20.449387
816,OFF-BI-10004236,17,Office Supply Warehouse,Chicago,96,20,In Stock,2026-08-03,2026-08-06 01:40:20.449387
817,OFF-BI-10004308,1,Office Supply Warehouse,Chicago,439,38,In Stock,2026-06-14,2026-08-06 01:40:20.449387
818,OFF-BI-10004318,2,Office Supply Warehouse,Chicago,125,76,In Stock,2026-07-29,2026-08-06 01:40:20.449387
819,OFF-BI-10004330,3,Office Supply Warehouse,Chicago,264,77,In Stock,2026-07-01,2026-08-06 01:40:20.449387
820,OFF-BI-10004352,4,Office Supply Warehouse,Chicago,286,46,In Stock,2026-07-29,2026-08-06 01:40:20.449387
821,OFF-BI-10004364,5,Office Supply Warehouse,Chicago,217,22,In Stock,2026-07-06,2026-08-06 01:40:20.449387
822,OFF-BI-10004390,6,Office Supply Warehouse,Chicago,291,47,In Stock,2026-06-12,2026-08-06 01:40:20.449387
823,OFF-BI-10004410,7,Office Supply Warehouse,Chicago,299,38,In Stock,2026-07-24,2026-08-06 01:40:20.449387
824,OFF-BI-10004465,8,Office Supply Warehouse,Chicago,230,39,In Stock,2026-06-15,2026-08-06 01:40:20.449387
825,OFF-BI-10004492,9,Office Supply Warehouse,Chicago,184,28,In Stock,2026-06-19,2026-08-06 01:40:20.449387
826,OFF-BI-10004506,10,Office Supply Warehouse,Chicago,364,55,In Stock,2026-07-13,2026-08-06 01:40:20.449387
827,OFF-BI-10004519,11,Office Supply Warehouse,Chicago,331,21,In Stock,2026-07-15,2026-08-06 01:40:20.449387
828,OFF-BI-10004528,12,Office Supply Warehouse,Chicago,89,73,In Stock,2026-08-05,2026-08-06 01:40:20.449387
829,OFF-BI-10004584,13,Office Supply Warehouse,Chicago,172,72,In Stock,2026-07-25,2026-08-06 01:40:20.449387
830,OFF-BI-10004593,14,Office Supply Warehouse,Chicago,447,79,In Stock,2026-06-19,2026-08-06 01:40:20.449387
831,OFF-BI-10004600,15,Office Supply Warehouse,Chicago,252,72,In Stock,2026-07-09,2026-08-06 01:40:20.449387
832,OFF-BI-10004632,16,Office Supply Warehouse,Chicago,138,24,In Stock,2026-07-21,2026-08-06 01:40:20.449387
833,OFF-BI-10004654,17,Office Supply Warehouse,Chicago,270,34,In Stock,2026-07-08,2026-08-06 01:40:20.449387
834,OFF-BI-10004656,1,Office Supply Warehouse,Chicago,134,53,In Stock,2026-07-02,2026-08-06 01:40:20.449387
835,OFF-BI-10004716,2,Office Supply Warehouse,Chicago,497,79,In Stock,2026-07-03,2026-08-06 01:40:20.449387
836,OFF-BI-10004728,3,Office Supply Warehouse,Chicago,71,29,In Stock,2026-08-01,2026-08-06 01:40:20.449387
837,OFF-BI-10004738,4,Office Supply Warehouse,Chicago,196,72,In Stock,2026-07-21,2026-08-06 01:40:20.449387
838,OFF-BI-10004781,5,Office Supply Warehouse,Chicago,235,66,In Stock,2026-06-17,2026-08-06 01:40:20.449387
839,OFF-BI-10004817,6,Office Supply Warehouse,Chicago,480,49,In Stock,2026-06-14,2026-08-06 01:40:20.449387
840,OFF-BI-10004826,7,Office Supply Warehouse,Chicago,327,78,In Stock,2026-07-12,2026-08-06 01:40:20.449387
841,OFF-BI-10004828,8,Office Supply Warehouse,Chicago,104,66,In Stock,2026-07-26,2026-08-06 01:40:20.449387
842,OFF-BI-10004876,9,Office Supply Warehouse,Chicago,352,25,In Stock,2026-07-25,2026-08-06 01:40:20.449387
843,OFF-BI-10004965,10,Office Supply Warehouse,Chicago,386,39,In Stock,2026-07-04,2026-08-06 01:40:20.449387
844,OFF-BI-10004967,11,Office Supply Warehouse,Chicago,450,70,In Stock,2026-06-11,2026-08-06 01:40:20.449387
845,OFF-BI-10004970,12,Office Supply Warehouse,Chicago,334,65,In Stock,2026-08-05,2026-08-06 01:40:20.449387
846,OFF-BI-10004995,13,Office Supply Warehouse,Chicago,398,70,In Stock,2026-08-01,2026-08-06 01:40:20.449387
847,OFF-EN-10000056,14,Office Supply Warehouse,Chicago,90,54,In Stock,2026-07-05,2026-08-06 01:40:20.449387
848,OFF-EN-10000461,15,Office Supply Warehouse,Chicago,220,29,In Stock,2026-07-08,2026-08-06 01:40:20.449387
849,OFF-EN-10000483,16,Office Supply Warehouse,Chicago,145,55,In Stock,2026-07-03,2026-08-06 01:40:20.449387
850,OFF-EN-10000781,17,Office Supply Warehouse,Chicago,214,59,In Stock,2026-06-29,2026-08-06 01:40:20.449387
851,OFF-EN-10000927,1,Office Supply Warehouse,Chicago,117,24,In Stock,2026-07-26,2026-08-06 01:40:20.449387
852,OFF-EN-10001028,2,Office Supply Warehouse,Chicago,462,60,In Stock,2026-07-02,2026-08-06 01:40:20.449387
853,OFF-EN-10001099,3,Office Supply Warehouse,Chicago,500,72,In Stock,2026-07-07,2026-08-06 01:40:20.449387
854,OFF-EN-10001137,4,Office Supply Warehouse,Chicago,424,65,In Stock,2026-08-01,2026-08-06 01:40:20.449387
855,OFF-EN-10001141,5,Office Supply Warehouse,Chicago,259,45,In Stock,2026-06-18,2026-08-06 01:40:20.449387
856,OFF-EN-10001219,6,Office Supply Warehouse,Chicago,132,33,In Stock,2026-06-10,2026-08-06 01:40:20.449387
857,OFF-EN-10001335,7,Office Supply Warehouse,Chicago,264,72,In Stock,2026-07-11,2026-08-06 01:40:20.449387
858,OFF-EN-10001415,8,Office Supply Warehouse,Chicago,337,36,In Stock,2026-06-18,2026-08-06 01:40:20.449387
859,OFF-EN-10001434,9,Office Supply Warehouse,Chicago,473,31,In Stock,2026-06-15,2026-08-06 01:40:20.449387
