transport_id,order_row_id,carrier_name,tracking_number,shipment_status,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_cost,created_at,delivery_days,transportation_efficiency
1457,1457,Xpressbees,TRK-00001457,Delivered,2018-06-14,2018-06-18,2018-06-18,31.18,2026-08-06 01:41:13.679294,4.0,Normal
1458,1458,Dhl,TRK-00001458,Delivered,2016-08-17,2016-08-22,2016-08-22,14.57,2026-08-06 01:41:13.679294,5.0,Normal
1459,1459,Blue Dart,TRK-00001459,Delivered,2017-09-27,2017-10-01,2017-10-01,26.33,2026-08-06 01:41:13.679294,4.0,Normal
1460,1460,Ups,TRK-00001460,Delivered,2015-05-04,2015-05-09,2015-05-09,19.92,2026-08-06 01:41:13.679294,5.0,Normal
1461,1461,Fedex,TRK-00001461,Delivered,2016-12-03,2016-12-07,2016-12-07,10.23,2026-08-06 01:41:13.679294,4.0,Normal
1462,1462,Delhivery,TRK-00001462,Delivered,2017-03-11,2017-03-16,2017-03-16,12.06,2026-08-06 01:41:13.679294,5.0,Normal
1463,1463,Ups,TRK-00001463,Delivered,2017-08-27,2017-08-31,2017-08-31,22.58,2026-08-06 01:41:13.679294,4.0,Normal
1464,1464,Fedex,TRK-00001464,Delivered,2017-08-27,2017-08-30,2017-08-30,33.49,2026-08-06 01:41:13.679294,3.0,Fast
1465,1465,Fedex,TRK-00001465,Delivered,2017-12-17,2017-12-20,2017-12-20,41.14,2026-08-06 01:41:13.679294,3.0,Fast
1466,1466,Blue Dart,TRK-00001466,Delivered,2015-08-09,2015-08-12,2015-08-12,16.55,2026-08-06 01:41:13.679294,3.0,Fast
1467,1467,Fedex,TRK-00001467,Delivered,2015-08-10,2015-08-14,2015-08-14,42.89,2026-08-06 01:41:13.679294,4.0,Normal
1468,1468,Ups,TRK-00001468,Delivered,2016-05-17,2016-05-20,2016-05-20,21.92,2026-08-06 01:41:13.679294,3.0,Fast
1469,1469,Delhivery,TRK-00001469,Delivered,2018-12-11,2018-12-14,2018-12-14,14.25,2026-08-06 01:41:13.679294,3.0,Fast
1470,1470,Dhl,TRK-00001470,Delivered,2018-12-09,2018-12-12,2018-12-13,44.82,2026-08-06 01:41:13.679294,4.0,Normal
1471,1471,Dhl,TRK-00001471,Delivered,2018-12-11,2018-12-16,2018-12-16,45.52,2026-08-06 01:41:13.679294,5.0,Normal
1472,1472,Delhivery,TRK-00001472,Delivered,2016-09-25,2016-09-29,2016-09-29,23.56,2026-08-06 01:41:13.679294,4.0,Normal
1473,1473,Blue Dart,TRK-00001473,Delivered,2018-07-12,2018-07-15,2018-07-15,35.07,2026-08-06 01:41:13.679294,3.0,Fast
1474,1474,Dhl,TRK-00001474,Delivered,2016-12-01,2016-12-06,2016-12-06,24.2,2026-08-06 01:41:13.679294,5.0,Normal
1475,1475,Delhivery,TRK-00001475,Delivered,2017-11-21,2017-11-25,2017-11-25,44.05,2026-08-06 01:41:13.679294,4.0,Normal
1476,1476,Blue Dart,TRK-00001476,Delivered,2017-11-20,2017-11-25,2017-11-25,43.48,2026-08-06 01:41:13.679294,5.0,Normal
1477,1477,Ups,TRK-00001477,Delivered,2018-03-20,2018-03-24,2018-03-24,47.45,2026-08-06 01:41:13.679294,4.0,Normal
1478,1478,Ups,TRK-00001478,Delivered,2017-11-15,2017-11-19,2017-11-19,18.15,2026-08-06 01:41:13.679294,4.0,Normal
1479,1479,Ups,TRK-00001479,Delivered,2018-11-20,2018-11-23,2018-11-23,30.94,2026-08-06 01:41:13.679294,3.0,Fast
1480,1480,Xpressbees,TRK-00001480,Delivered,2017-12-03,2017-12-08,2017-12-08,23.44,2026-08-06 01:41:13.679294,5.0,Normal
1481,1481,Dhl,TRK-00001481,Delivered,2017-12-04,2017-12-09,2017-12-09,34.01,2026-08-06 01:41:13.679294,5.0,Normal
1482,1482,Dhl,TRK-00001482,Delivered,2017-12-02,2017-12-06,2017-12-06,46.52,2026-08-06 01:41:13.679294,4.0,Normal
1483,1483,Blue Dart,TRK-00001483,Delivered,2018-08-27,2018-08-31,2018-08-31,47.53,2026-08-06 01:41:13.679294,4.0,Normal
1484,1484,Delhivery,TRK-00001484,Delivered,2018-08-27,2018-09-01,2018-09-01,42.65,2026-08-06 01:41:13.679294,5.0,Normal
1485,1485,Ups,TRK-00001485,Delivered,2017-10-15,2017-10-20,2017-10-20,40.8,2026-08-06 01:41:13.679294,5.0,Normal
1486,1486,Dhl,TRK-00001486,Delivered,2015-11-27,2015-12-01,2015-12-01,24.89,2026-08-06 01:41:13.679294,4.0,Normal
1487,1487,Blue Dart,TRK-00001487,In Transit,2016-11-04,2016-11-09,,43.33,2026-08-06 01:41:13.679294,,Delayed
1488,1488,Xpressbees,TRK-00001488,Delivered,2016-11-05,2016-11-09,2016-11-10,40.99,2026-08-06 01:41:13.679294,5.0,Normal
1489,1489,Blue Dart,TRK-00001489,Delivered,2016-11-03,2016-11-08,2016-11-08,47.67,2026-08-06 01:41:13.679294,5.0,Normal
1490,1490,Blue Dart,TRK-00001490,Delivered,2015-11-30,2015-12-04,2015-12-04,11.97,2026-08-06 01:41:13.679294,4.0,Normal
1491,1491,Blue Dart,TRK-00001491,Delivered,2018-05-01,2018-05-04,2018-05-04,17.73,2026-08-06 01:41:13.679294,3.0,Fast
1492,1492,Ups,TRK-00001492,Delivered,2018-11-24,2018-11-27,2018-11-27,41.18,2026-08-06 01:41:13.679294,3.0,Fast
1493,1493,Dhl,TRK-00001493,Delivered,2018-11-25,2018-11-29,2018-11-29,45.8,2026-08-06 01:41:13.679294,4.0,Normal
1494,1494,Ups,TRK-00001494,Delivered,2018-10-30,2018-11-02,2018-11-02,41.22,2026-08-06 01:41:13.679294,3.0,Fast
1495,1495,Ups,TRK-00001495,Delivered,2015-12-19,2015-12-22,2015-12-22,22.65,2026-08-06 01:41:13.679294,3.0,Fast
1496,1496,Xpressbees,TRK-00001496,Delivered,2018-09-04,2018-09-08,2018-09-08,15.74,2026-08-06 01:41:13.679294,4.0,Normal
1497,1497,Ups,TRK-00001497,Delivered,2018-09-04,2018-09-08,2018-09-08,48.19,2026-08-06 01:41:13.679294,4.0,Normal
1498,1498,Ups,TRK-00001498,Delivered,2018-09-05,2018-09-08,2018-09-08,39.37,2026-08-06 01:41:13.679294,3.0,Fast
1499,1499,Ups,TRK-00001499,Delivered,2017-10-18,2017-10-21,2017-10-21,12.92,2026-08-06 01:41:13.679294,3.0,Fast
1500,1500,Ups,TRK-00001500,Delivered,2018-11-13,2018-11-17,2018-11-17,26.21,2026-08-06 01:41:13.679294,4.0,Normal
1501,1501,Ups,TRK-00001501,Delivered,2018-11-12,2018-11-16,2018-11-17,34.2,2026-08-06 01:41:13.679294,5.0,Normal
1502,1502,Ups,TRK-00001502,In Transit,2018-11-14,2018-11-17,,26.06,2026-08-06 01:41:13.679294,,Delayed
1503,1503,Blue Dart,TRK-00001503,Delivered,2017-11-25,2017-11-29,2017-11-29,45.23,2026-08-06 01:41:13.679294,4.0,Normal
1504,1504,Dhl,TRK-00001504,Delivered,2017-11-25,2017-11-29,2017-11-29,43.51,2026-08-06 01:41:13.679294,4.0,Normal
1505,1505,Dhl,TRK-00001505,In Transit,2016-08-02,2016-08-07,,31.08,2026-08-06 01:41:13.679294,,Delayed
1506,1506,Dhl,TRK-00001506,Delivered,2016-08-01,2016-08-04,2016-08-04,46.26,2026-08-06 01:41:13.679294,3.0,Fast
1507,1507,Xpressbees,TRK-00001507,Delivered,2018-12-24,2018-12-28,2018-12-28,17.22,2026-08-06 01:41:13.679294,4.0,Normal
1508,1508,Blue Dart,TRK-00001508,Delivered,2017-09-17,2017-09-20,2017-09-20,36.69,2026-08-06 01:41:13.679294,3.0,Fast
1509,1509,Ups,TRK-00001509,Delivered,2018-12-10,2018-12-15,2018-12-16,13.84,2026-08-06 01:41:13.679294,6.0,Normal
1510,1510,Delhivery,TRK-00001510,In Transit,2018-09-12,2018-09-16,,49.21,2026-08-06 01:41:13.679294,,Delayed
1511,1511,Delhivery,TRK-00001511,Delivered,2018-06-26,2018-06-30,2018-06-30,46.48,2026-08-06 01:41:13.679294,4.0,Normal
1512,1512,Xpressbees,TRK-00001512,Delivered,2018-06-25,2018-06-30,2018-06-30,19.65,2026-08-06 01:41:13.679294,5.0,Normal
1513,1513,Delhivery,TRK-00001513,Delivered,2018-08-20,2018-08-25,2018-08-25,25.39,2026-08-06 01:41:13.679294,5.0,Normal
1514,1514,Xpressbees,TRK-00001514,Delivered,2018-08-19,2018-08-22,2018-08-22,10.7,2026-08-06 01:41:13.679294,3.0,Fast
1515,1515,Delhivery,TRK-00001515,Delivered,2018-08-20,2018-08-23,2018-08-23,11.9,2026-08-06 01:41:13.679294,3.0,Fast
1516,1516,Ups,TRK-00001516,In Transit,2018-12-12,2018-12-16,,28.33,2026-08-06 01:41:13.679294,,Delayed
1517,1517,Fedex,TRK-00001517,Delivered,2018-12-12,2018-12-15,2018-12-15,32.13,2026-08-06 01:41:13.679294,3.0,Fast
1518,1518,Dhl,TRK-00001518,Delivered,2015-02-04,2015-02-07,2015-02-07,28.86,2026-08-06 01:41:13.679294,3.0,Fast
1519,1519,Blue Dart,TRK-00001519,Delivered,2015-02-04,2015-02-08,2015-02-08,21.84,2026-08-06 01:41:13.679294,4.0,Normal
1520,1520,Ups,TRK-00001520,Delivered,2018-02-13,2018-02-17,2018-02-17,17.67,2026-08-06 01:41:13.679294,4.0,Normal
1521,1521,Blue Dart,TRK-00001521,Delivered,2018-04-18,2018-04-22,2018-04-22,44.94,2026-08-06 01:41:13.679294,4.0,Normal
1522,1522,Xpressbees,TRK-00001522,Delivered,2016-12-07,2016-12-12,2016-12-12,20.11,2026-08-06 01:41:13.679294,5.0,Normal
1523,1523,Dhl,TRK-00001523,Delivered,2016-12-06,2016-12-11,2016-12-11,40.93,2026-08-06 01:41:13.679294,5.0,Normal
1524,1524,Ups,TRK-00001524,Delivered,2016-12-07,2016-12-10,2016-12-10,36.53,2026-08-06 01:41:13.679294,3.0,Fast
1525,1525,Dhl,TRK-00001525,Delivered,2016-12-06,2016-12-11,2016-12-11,37.92,2026-08-06 01:41:13.679294,5.0,Normal
1526,1526,Dhl,TRK-00001526,Delivered,2016-12-07,2016-12-12,2016-12-12,38.54,2026-08-06 01:41:13.679294,5.0,Normal
1527,1527,Xpressbees,TRK-00001527,Delivered,2017-07-22,2017-07-25,2017-07-25,22.55,2026-08-06 01:41:13.679294,3.0,Fast
1528,1528,Delhivery,TRK-00001528,Delivered,2017-07-22,2017-07-27,2017-07-27,35.01,2026-08-06 01:41:13.679294,5.0,Normal
1529,1529,Blue Dart,TRK-00001529,Delivered,2016-11-07,2016-11-12,2016-11-12,45.81,2026-08-06 01:41:13.679294,5.0,Normal
1530,1530,Fedex,TRK-00001530,Delivered,2016-11-09,2016-11-12,2016-11-12,13.6,2026-08-06 01:41:13.679294,3.0,Fast
1531,1531,Xpressbees,TRK-00001531,Delivered,2016-03-26,2016-03-29,2016-03-29,33.41,2026-08-06 01:41:13.679294,3.0,Fast
1532,1532,Dhl,TRK-00001532,Delivered,2018-09-01,2018-09-04,2018-09-04,19.18,2026-08-06 01:41:13.679294,3.0,Fast
1533,1533,Blue Dart,TRK-00001533,Delivered,2018-08-31,2018-09-05,2018-09-06,15.88,2026-08-06 01:41:13.679294,6.0,Normal
1534,1534,Ups,TRK-00001534,Delivered,2017-12-05,2017-12-10,2017-12-10,49.5,2026-08-06 01:41:13.679294,5.0,Normal
1535,1535,Delhivery,TRK-00001535,Delivered,2018-02-10,2018-02-14,2018-02-14,15.69,2026-08-06 01:41:13.679294,4.0,Normal
1536,1536,Fedex,TRK-00001536,Delivered,2017-10-31,2017-11-04,2017-11-04,10.43,2026-08-06 01:41:13.679294,4.0,Normal
1537,1537,Blue Dart,TRK-00001537,Delivered,2017-10-29,2017-11-02,2017-11-03,19.73,2026-08-06 01:41:13.679294,5.0,Normal
1538,1538,Xpressbees,TRK-00001538,Delivered,2018-09-15,2018-09-18,2018-09-18,13.93,2026-08-06 01:41:13.679294,3.0,Fast
1539,1539,Delhivery,TRK-00001539,Delivered,2018-09-15,2018-09-20,2018-09-20,14.76,2026-08-06 01:41:13.679294,5.0,Normal
1540,1540,Xpressbees,TRK-00001540,Delivered,2018-09-15,2018-09-18,2018-09-18,24.36,2026-08-06 01:41:13.679294,3.0,Fast
1541,1541,Blue Dart,TRK-00001541,Delivered,2018-09-16,2018-09-19,2018-09-19,32.67,2026-08-06 01:41:13.679294,3.0,Fast
1542,1542,Dhl,TRK-00001542,Delivered,2015-03-11,2015-03-14,2015-03-15,30.06,2026-08-06 01:41:13.679294,4.0,Normal
1543,1543,Dhl,TRK-00001543,Delivered,2015-03-13,2015-03-16,2015-03-16,19.6,2026-08-06 01:41:13.679294,3.0,Fast
1544,1544,Xpressbees,TRK-00001544,In Transit,2015-02-06,2015-02-10,,30.65,2026-08-06 01:41:13.679294,,Delayed
1545,1545,Delhivery,TRK-00001545,Delivered,2015-02-06,2015-02-11,2015-02-11,34.45,2026-08-06 01:41:13.679294,5.0,Normal
1546,1546,Ups,TRK-00001546,In Transit,2015-12-31,2016-01-05,,12.12,2026-08-06 01:41:13.679294,,Delayed
1547,1547,Blue Dart,TRK-00001547,Delivered,2016-11-25,2016-11-30,2016-11-30,16.41,2026-08-06 01:41:13.679294,5.0,Normal
1548,1548,Xpressbees,TRK-00001548,Delivered,2016-11-24,2016-11-27,2016-11-27,35.16,2026-08-06 01:41:13.679294,3.0,Fast
1549,1549,Delhivery,TRK-00001549,Delivered,2016-11-23,2016-11-28,2016-11-28,27.02,2026-08-06 01:41:13.679294,5.0,Normal
1550,1550,Ups,TRK-00001550,Delivered,2015-07-07,2015-07-10,2015-07-11,36.28,2026-08-06 01:41:13.679294,4.0,Normal
1551,1551,Xpressbees,TRK-00001551,Delivered,2018-11-15,2018-11-18,2018-11-19,44.53,2026-08-06 01:41:13.679294,4.0,Normal
1552,1552,Delhivery,TRK-00001552,Delivered,2017-06-19,2017-06-24,2017-06-24,14.31,2026-08-06 01:41:13.679294,5.0,Normal
1553,1553,Fedex,TRK-00001553,Delivered,2015-05-04,2015-05-07,2015-05-07,18.9,2026-08-06 01:41:13.679294,3.0,Fast
1554,1554,Fedex,TRK-00001554,Delivered,2018-10-18,2018-10-22,2018-10-22,37.7,2026-08-06 01:41:13.679294,4.0,Normal
1555,1555,Ups,TRK-00001555,Delivered,2016-02-06,2016-02-10,2016-02-10,35.29,2026-08-06 01:41:13.679294,4.0,Normal
1556,1556,Fedex,TRK-00001556,Delivered,2018-09-05,2018-09-09,2018-09-09,25.8,2026-08-06 01:41:13.679294,4.0,Normal
1557,1557,Delhivery,TRK-00001557,Delivered,2017-05-09,2017-05-14,2017-05-14,35.23,2026-08-06 01:41:13.679294,5.0,Normal
1558,1558,Dhl,TRK-00001558,Delivered,2017-05-09,2017-05-12,2017-05-12,42.39,2026-08-06 01:41:13.679294,3.0,Fast
1559,1559,Xpressbees,TRK-00001559,Delivered,2016-03-16,2016-03-21,2016-03-21,30.3,2026-08-06 01:41:13.679294,5.0,Normal
1560,1560,Fedex,TRK-00001560,Delivered,2017-04-09,2017-04-13,2017-04-13,43.68,2026-08-06 01:41:13.679294,4.0,Normal
1561,1561,Fedex,TRK-00001561,Delivered,2015-04-05,2015-04-10,2015-04-10,17.54,2026-08-06 01:41:13.679294,5.0,Normal
1562,1562,Fedex,TRK-00001562,Delivered,2018-09-05,2018-09-08,2018-09-09,41.67,2026-08-06 01:41:13.679294,4.0,Normal
1563,1563,Delhivery,TRK-00001563,Delivered,2018-07-01,2018-07-04,2018-07-04,33.77,2026-08-06 01:41:13.679294,3.0,Fast
1564,1564,Blue Dart,TRK-00001564,In Transit,2016-11-10,2016-11-14,,21.56,2026-08-06 01:41:13.679294,,Delayed
1565,1565,Dhl,TRK-00001565,Delivered,2015-03-06,2015-03-11,2015-03-11,38.7,2026-08-06 01:41:13.679294,5.0,Normal
1566,1566,Blue Dart,TRK-00001566,Delivered,2016-03-21,2016-03-24,2016-03-24,14.14,2026-08-06 01:41:13.679294,3.0,Fast
1567,1567,Delhivery,TRK-00001567,Delivered,2016-12-01,2016-12-04,2016-12-04,26.08,2026-08-06 01:41:13.679294,3.0,Fast
1568,1568,Ups,TRK-00001568,Delivered,2016-11-30,2016-12-03,2016-12-03,24.09,2026-08-06 01:41:13.679294,3.0,Fast
1569,1569,Xpressbees,TRK-00001569,Delivered,2018-06-12,2018-06-16,2018-06-16,22.08,2026-08-06 01:41:13.679294,4.0,Normal
1570,1570,Blue Dart,TRK-00001570,Delivered,2018-11-28,2018-12-01,2018-12-01,40.38,2026-08-06 01:41:13.679294,3.0,Fast
1571,1571,Dhl,TRK-00001571,Delivered,2015-11-25,2015-11-30,2015-11-30,36.16,2026-08-06 01:41:13.679294,5.0,Normal
1572,1572,Fedex,TRK-00001572,Delivered,2015-11-23,2015-11-27,2015-11-28,39.99,2026-08-06 01:41:13.679294,5.0,Normal
1573,1573,Dhl,TRK-00001573,Delivered,2015-11-24,2015-11-29,2015-11-29,12.84,2026-08-06 01:41:13.679294,5.0,Normal
1574,1574,Dhl,TRK-00001574,Delivered,2015-11-25,2015-11-29,2015-11-29,49.96,2026-08-06 01:41:13.679294,4.0,Normal
1575,1575,Blue Dart,TRK-00001575,Delivered,2015-12-17,2015-12-20,2015-12-20,45.83,2026-08-06 01:41:13.679294,3.0,Fast
1576,1576,Fedex,TRK-00001576,Delivered,2015-12-15,2015-12-19,2015-12-19,29.63,2026-08-06 01:41:13.679294,4.0,Normal
1577,1577,Fedex,TRK-00001577,Delivered,2017-04-24,2017-04-27,2017-04-27,47.81,2026-08-06 01:41:13.679294,3.0,Fast
1578,1578,Xpressbees,TRK-00001578,Delivered,2017-05-25,2017-05-29,2017-05-29,36.06,2026-08-06 01:41:13.679294,4.0,Normal
1579,1579,Dhl,TRK-00001579,Delivered,2017-02-27,2017-03-04,2017-03-04,44.5,2026-08-06 01:41:13.679294,5.0,Normal
1580,1580,Ups,TRK-00001580,Delivered,2016-08-09,2016-08-14,2016-08-14,20.45,2026-08-06 01:41:13.679294,5.0,Normal
1581,1581,Dhl,TRK-00001581,Delivered,2016-08-10,2016-08-14,2016-08-14,11.61,2026-08-06 01:41:13.679294,4.0,Normal
1582,1582,Blue Dart,TRK-00001582,Delivered,2016-08-11,2016-08-16,2016-08-16,46.93,2026-08-06 01:41:13.679294,5.0,Normal
1583,1583,Dhl,TRK-00001583,Delivered,2016-08-10,2016-08-13,2016-08-13,14.3,2026-08-06 01:41:13.679294,3.0,Fast
1584,1584,Blue Dart,TRK-00001584,Delivered,2016-08-09,2016-08-13,2016-08-13,47.56,2026-08-06 01:41:13.679294,4.0,Normal
1585,1585,Dhl,TRK-00001585,Delivered,2016-08-09,2016-08-14,2016-08-14,22.76,2026-08-06 01:41:13.679294,5.0,Normal
1586,1586,Blue Dart,TRK-00001586,Delivered,2016-08-10,2016-08-14,2016-08-15,38.57,2026-08-06 01:41:13.679294,5.0,Normal
1587,1587,Delhivery,TRK-00001587,Delivered,2016-08-10,2016-08-14,2016-08-15,29.66,2026-08-06 01:41:13.679294,5.0,Normal
1588,1588,Dhl,TRK-00001588,Delivered,2016-08-09,2016-08-14,2016-08-14,27.23,2026-08-06 01:41:13.679294,5.0,Normal
1589,1589,Ups,TRK-00001589,Delivered,2016-08-09,2016-08-12,2016-08-12,30.2,2026-08-06 01:41:13.679294,3.0,Fast
1590,1590,Blue Dart,TRK-00001590,Delivered,2017-05-14,2017-05-19,2017-05-19,34.72,2026-08-06 01:41:13.679294,5.0,Normal
1591,1591,Delhivery,TRK-00001591,Delivered,2017-04-17,2017-04-21,2017-04-21,38.97,2026-08-06 01:41:13.679294,4.0,Normal
1592,1592,Blue Dart,TRK-00001592,Delivered,2017-04-15,2017-04-20,2017-04-20,10.32,2026-08-06 01:41:13.679294,5.0,Normal
1593,1593,Fedex,TRK-00001593,In Transit,2016-06-25,2016-06-29,,42.19,2026-08-06 01:41:13.679294,,Delayed
1594,1594,Blue Dart,TRK-00001594,Delivered,2015-10-20,2015-10-25,2015-10-25,33.29,2026-08-06 01:41:13.679294,5.0,Normal
1595,1595,Delhivery,TRK-00001595,Delivered,2016-03-24,2016-03-28,2016-03-28,25.45,2026-08-06 01:41:13.679294,4.0,Normal
1596,1596,Xpressbees,TRK-00001596,Delivered,2018-05-10,2018-05-14,2018-05-14,32.4,2026-08-06 01:41:13.679294,4.0,Normal
1597,1597,Delhivery,TRK-00001597,Delivered,2018-10-16,2018-10-21,2018-10-22,12.49,2026-08-06 01:41:13.679294,6.0,Normal
1598,1598,Fedex,TRK-00001598,Delivered,2018-11-21,2018-11-24,2018-11-24,14.31,2026-08-06 01:41:13.679294,3.0,Fast
1599,1599,Delhivery,TRK-00001599,Delivered,2018-11-21,2018-11-26,2018-11-26,13.22,2026-08-06 01:41:13.679294,5.0,Normal
1600,1600,Xpressbees,TRK-00001600,Delivered,2018-11-20,2018-11-23,2018-11-23,15.95,2026-08-06 01:41:13.679294,3.0,Fast
1601,1601,Dhl,TRK-00001601,Delivered,2018-11-21,2018-11-24,2018-11-24,14.07,2026-08-06 01:41:13.679294,3.0,Fast
1602,1602,Dhl,TRK-00001602,Delivered,2017-05-08,2017-05-11,2017-05-11,49.47,2026-08-06 01:41:13.679294,3.0,Fast
1603,1603,Delhivery,TRK-00001603,Delivered,2017-12-13,2017-12-17,2017-12-17,49.07,2026-08-06 01:41:13.679294,4.0,Normal
1604,1604,Delhivery,TRK-00001604,Delivered,2018-12-02,2018-12-05,2018-12-05,48.68,2026-08-06 01:41:13.679294,3.0,Fast
1605,1605,Fedex,TRK-00001605,Delivered,2017-04-19,2017-04-23,2017-04-24,25.13,2026-08-06 01:41:13.679294,5.0,Normal
1606,1606,Xpressbees,TRK-00001606,Delivered,2017-04-19,2017-04-24,2017-04-24,17.22,2026-08-06 01:41:13.679294,5.0,Normal
1607,1607,Delhivery,TRK-00001607,In Transit,2017-04-19,2017-04-22,,19.4,2026-08-06 01:41:13.679294,,Delayed
1608,1608,Blue Dart,TRK-00001608,Delivered,2017-04-20,2017-04-23,2017-04-23,23.36,2026-08-06 01:41:13.679294,3.0,Fast
1609,1609,Fedex,TRK-00001609,Delivered,2017-04-21,2017-04-25,2017-04-25,48.17,2026-08-06 01:41:13.679294,4.0,Normal
1610,1610,Ups,TRK-00001610,Delivered,2017-04-21,2017-04-24,2017-04-24,33.68,2026-08-06 01:41:13.679294,3.0,Fast
1611,1611,Blue Dart,TRK-00001611,Delivered,2015-05-28,2015-06-02,2015-06-02,49.66,2026-08-06 01:41:13.679294,5.0,Normal
1612,1612,Xpressbees,TRK-00001612,Delivered,2015-05-28,2015-05-31,2015-05-31,42.56,2026-08-06 01:41:13.679294,3.0,Fast
1613,1613,Dhl,TRK-00001613,Delivered,2015-05-28,2015-06-01,2015-06-01,11.11,2026-08-06 01:41:13.679294,4.0,Normal
1614,1614,Dhl,TRK-00001614,Delivered,2018-12-22,2018-12-25,2018-12-25,43.1,2026-08-06 01:41:13.679294,3.0,Fast
1615,1615,Blue Dart,TRK-00001615,Delivered,2017-03-16,2017-03-20,2017-03-20,19.75,2026-08-06 01:41:13.679294,4.0,Normal
1616,1616,Xpressbees,TRK-00001616,Delivered,2016-08-11,2016-08-14,2016-08-14,41.52,2026-08-06 01:41:13.679294,3.0,Fast
1617,1617,Xpressbees,TRK-00001617,Delivered,2016-08-11,2016-08-15,2016-08-15,48.39,2026-08-06 01:41:13.679294,4.0,Normal
1618,1618,Delhivery,TRK-00001618,Delivered,2016-08-12,2016-08-15,2016-08-15,42.59,2026-08-06 01:41:13.679294,3.0,Fast
1619,1619,Ups,TRK-00001619,Delivered,2017-09-12,2017-09-17,2017-09-17,36.36,2026-08-06 01:41:13.679294,5.0,Normal
1620,1620,Xpressbees,TRK-00001620,Delivered,2017-09-12,2017-09-15,2017-09-15,14.44,2026-08-06 01:41:13.679294,3.0,Fast
1621,1621,Fedex,TRK-00001621,Delivered,2018-07-08,2018-07-12,2018-07-12,48.26,2026-08-06 01:41:13.679294,4.0,Normal
1622,1622,Ups,TRK-00001622,Delivered,2018-07-09,2018-07-14,2018-07-14,34.59,2026-08-06 01:41:13.679294,5.0,Normal
1623,1623,Delhivery,TRK-00001623,Delivered,2018-07-10,2018-07-15,2018-07-15,48.76,2026-08-06 01:41:13.679294,5.0,Normal
1624,1624,Xpressbees,TRK-00001624,Delivered,2018-07-08,2018-07-11,2018-07-12,17.26,2026-08-06 01:41:13.679294,4.0,Normal
1625,1625,Blue Dart,TRK-00001625,In Transit,2016-12-20,2016-12-25,,26.64,2026-08-06 01:41:13.679294,,Delayed
1626,1626,Xpressbees,TRK-00001626,Delivered,2016-12-19,2016-12-24,2016-12-24,15.48,2026-08-06 01:41:13.679294,5.0,Normal
1627,1627,Delhivery,TRK-00001627,Delivered,2016-11-17,2016-11-22,2016-11-22,30.48,2026-08-06 01:41:13.679294,5.0,Normal
1628,1628,Xpressbees,TRK-00001628,Delivered,2016-09-26,2016-09-29,2016-09-29,29.83,2026-08-06 01:41:13.679294,3.0,Fast
1629,1629,Fedex,TRK-00001629,Delivered,2018-06-22,2018-06-27,2018-06-27,11.56,2026-08-06 01:41:13.679294,5.0,Normal
1630,1630,Blue Dart,TRK-00001630,Delivered,2018-06-21,2018-06-26,2018-06-26,15.64,2026-08-06 01:41:13.679294,5.0,Normal
1631,1631,Ups,TRK-00001631,Delivered,2017-05-09,2017-05-12,2017-05-12,30.99,2026-08-06 01:41:13.679294,3.0,Fast
1632,1632,Dhl,TRK-00001632,Delivered,2017-05-08,2017-05-12,2017-05-12,29.59,2026-08-06 01:41:13.679294,4.0,Normal
1633,1633,Fedex,TRK-00001633,In Transit,2017-05-09,2017-05-13,,25.59,2026-08-06 01:41:13.679294,,Delayed
1634,1634,Blue Dart,TRK-00001634,Delivered,2017-05-09,2017-05-13,2017-05-13,36.2,2026-08-06 01:41:13.679294,4.0,Normal
1635,1635,Fedex,TRK-00001635,Delivered,2017-05-08,2017-05-13,2017-05-13,45.43,2026-08-06 01:41:13.679294,5.0,Normal
1636,1636,Delhivery,TRK-00001636,Delivered,2015-11-28,2015-12-02,2015-12-02,45.02,2026-08-06 01:41:13.679294,4.0,Normal
1637,1637,Xpressbees,TRK-00001637,Delivered,2015-11-27,2015-11-30,2015-11-30,41.49,2026-08-06 01:41:13.679294,3.0,Fast
1638,1638,Delhivery,TRK-00001638,Delivered,2015-11-28,2015-12-03,2015-12-03,41.13,2026-08-06 01:41:13.679294,5.0,Normal
1639,1639,Dhl,TRK-00001639,Delivered,2017-05-26,2017-05-29,2017-05-29,15.62,2026-08-06 01:41:13.679294,3.0,Fast
1640,1640,Blue Dart,TRK-00001640,Delivered,2017-05-26,2017-05-31,2017-06-01,39.42,2026-08-06 01:41:13.679294,6.0,Normal
1641,1641,Fedex,TRK-00001641,Delivered,2017-05-27,2017-06-01,2017-06-01,25.32,2026-08-06 01:41:13.679294,5.0,Normal
1642,1642,Ups,TRK-00001642,Delivered,2017-05-28,2017-06-01,2017-06-02,41.86,2026-08-06 01:41:13.679294,5.0,Normal
1643,1643,Fedex,TRK-00001643,Delivered,2015-12-01,2015-12-04,2015-12-04,41.63,2026-08-06 01:41:13.679294,3.0,Fast
1644,1644,Dhl,TRK-00001644,Delivered,2016-03-21,2016-03-24,2016-03-25,27.54,2026-08-06 01:41:13.679294,4.0,Normal
1645,1645,Xpressbees,TRK-00001645,Delivered,2016-03-20,2016-03-23,2016-03-23,21.59,2026-08-06 01:41:13.679294,3.0,Fast
1646,1646,Delhivery,TRK-00001646,In Transit,2016-03-21,2016-03-26,,30.36,2026-08-06 01:41:13.679294,,Delayed
