transport_id,order_row_id,carrier_name,tracking_number,shipment_status,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_cost,created_at
1668,1668,Fedex,TRK-00001668,Delivered,2017-11-25,2017-11-30,2017-11-30,10.31,2026-08-06 01:41:13.679294
1669,1669,Delhivery,TRK-00001669,Delivered,2017-11-24,2017-11-29,2017-11-29,31.63,2026-08-06 01:41:13.679294
1670,1670,Blue Dart,TRK-00001670,Delivered,2016-01-10,2016-01-13,2016-01-13,26.23,2026-08-06 01:41:13.679294
1671,1671,Xpressbees,TRK-00001671,Delivered,2018-10-19,2018-10-22,2018-10-22,28.53,2026-08-06 01:41:13.679294
1672,1672,Delhivery,TRK-00001672,Delivered,2017-03-23,2017-03-28,2017-03-28,15.5,2026-08-06 01:41:13.679294
1673,1673,Ups,TRK-00001673,Delivered,2018-07-05,2018-07-10,2018-07-10,19.89,2026-08-06 01:41:13.679294
1674,1674,Fedex,TRK-00001674,Delivered,2016-12-12,2016-12-15,2016-12-15,35.44,2026-08-06 01:41:13.679294
1675,1675,Delhivery,TRK-00001675,Delivered,2016-09-18,2016-09-22,2016-09-22,30.69,2026-08-06 01:41:13.679294
1676,1676,Xpressbees,TRK-00001676,Delivered,2016-09-17,2016-09-20,2016-09-21,39.67,2026-08-06 01:41:13.679294
1677,1677,Dhl,TRK-00001677,In Transit,2017-05-18,2017-05-22,,28.23,2026-08-06 01:41:13.679294
1678,1678,Fedex,TRK-00001678,Delivered,2017-05-18,2017-05-21,2017-05-21,39.43,2026-08-06 01:41:13.679294
1679,1679,Ups,TRK-00001679,Delivered,2015-09-07,2015-09-10,2015-09-10,16.37,2026-08-06 01:41:13.679294
1680,1680,Delhivery,TRK-00001680,Delivered,2015-09-09,2015-09-12,2015-09-12,48.18,2026-08-06 01:41:13.679294
1681,1681,Xpressbees,TRK-00001681,Delivered,2015-09-09,2015-09-14,2015-09-14,14.59,2026-08-06 01:41:13.679294
1682,1682,Dhl,TRK-00001682,Delivered,2015-09-09,2015-09-14,2015-09-14,18.23,2026-08-06 01:41:13.679294
1683,1683,Xpressbees,TRK-00001683,Delivered,2017-10-01,2017-10-05,2017-10-05,11.65,2026-08-06 01:41:13.679294
1684,1684,Blue Dart,TRK-00001684,Delivered,2017-11-07,2017-11-12,2017-11-12,28.06,2026-08-06 01:41:13.679294
1685,1685,Xpressbees,TRK-00001685,Delivered,2018-04-26,2018-04-30,2018-04-30,41.88,2026-08-06 01:41:13.679294
1686,1686,Ups,TRK-00001686,Delivered,2018-04-26,2018-04-30,2018-04-30,11.99,2026-08-06 01:41:13.679294
1687,1687,Fedex,TRK-00001687,Delivered,2018-04-25,2018-04-28,2018-04-28,42.77,2026-08-06 01:41:13.679294
1688,1688,Blue Dart,TRK-00001688,Delivered,2018-12-11,2018-12-14,2018-12-14,39.64,2026-08-06 01:41:13.679294
1689,1689,Delhivery,TRK-00001689,Delivered,2018-12-10,2018-12-14,2018-12-15,48.57,2026-08-06 01:41:13.679294
1690,1690,Dhl,TRK-00001690,Delivered,2015-08-16,2015-08-21,2015-08-23,29.42,2026-08-06 01:41:13.679294
1691,1691,Xpressbees,TRK-00001691,Delivered,2018-12-10,2018-12-13,2018-12-13,17.53,2026-08-06 01:41:13.679294
1692,1692,Delhivery,TRK-00001692,Delivered,2018-12-09,2018-12-13,2018-12-14,25.84,2026-08-06 01:41:13.679294
1693,1693,Dhl,TRK-00001693,Delivered,2017-03-14,2017-03-19,2017-03-19,25.53,2026-08-06 01:41:13.679294
1694,1694,Delhivery,TRK-00001694,Delivered,2017-06-27,2017-07-01,2017-07-01,21.1,2026-08-06 01:41:13.679294
1695,1695,Fedex,TRK-00001695,Delivered,2016-09-26,2016-09-29,2016-09-29,25.1,2026-08-06 01:41:13.679294
1696,1696,Xpressbees,TRK-00001696,Delivered,2016-09-25,2016-09-30,2016-09-30,39.15,2026-08-06 01:41:13.679294
1697,1697,Ups,TRK-00001697,Delivered,2016-09-27,2016-10-01,2016-10-01,48.58,2026-08-06 01:41:13.679294
1698,1698,Blue Dart,TRK-00001698,Delivered,2016-12-28,2017-01-02,2017-01-02,48.49,2026-08-06 01:41:13.679294
1699,1699,Delhivery,TRK-00001699,Delivered,2016-12-29,2017-01-03,2017-01-03,38.0,2026-08-06 01:41:13.679294
1700,1700,Ups,TRK-00001700,Delivered,2015-06-05,2015-06-10,2015-06-10,18.81,2026-08-06 01:41:13.679294
1701,1701,Dhl,TRK-00001701,Delivered,2016-07-13,2016-07-17,2016-07-17,49.5,2026-08-06 01:41:13.679294
1702,1702,Fedex,TRK-00001702,Delivered,2016-07-15,2016-07-20,2016-07-20,21.71,2026-08-06 01:41:13.679294
1703,1703,Dhl,TRK-00001703,In Transit,2016-07-15,2016-07-18,,25.17,2026-08-06 01:41:13.679294
1704,1704,Dhl,TRK-00001704,Delivered,2015-02-03,2015-02-07,2015-02-07,38.12,2026-08-06 01:41:13.679294
1705,1705,Delhivery,TRK-00001705,Delivered,2017-03-08,2017-03-11,2017-03-11,29.59,2026-08-06 01:41:13.679294
1706,1706,Dhl,TRK-00001706,Delivered,2016-11-22,2016-11-27,2016-11-27,25.73,2026-08-06 01:41:13.679294
1707,1707,Fedex,TRK-00001707,In Transit,2018-11-01,2018-11-06,,36.76,2026-08-06 01:41:13.679294
1708,1708,Dhl,TRK-00001708,Delivered,2018-11-01,2018-11-04,2018-11-04,25.15,2026-08-06 01:41:13.679294
1709,1709,Dhl,TRK-00001709,Delivered,2018-11-01,2018-11-05,2018-11-05,15.6,2026-08-06 01:41:13.679294
1710,1710,Delhivery,TRK-00001710,Delivered,2018-11-01,2018-11-05,2018-11-05,41.35,2026-08-06 01:41:13.679294
1711,1711,Ups,TRK-00001711,Delivered,2018-11-01,2018-11-05,2018-11-05,19.03,2026-08-06 01:41:13.679294
1712,1712,Blue Dart,TRK-00001712,Delivered,2018-11-01,2018-11-05,2018-11-05,31.14,2026-08-06 01:41:13.679294
1713,1713,Dhl,TRK-00001713,Delivered,2016-01-30,2016-02-03,2016-02-03,41.94,2026-08-06 01:41:13.679294
1714,1714,Ups,TRK-00001714,Delivered,2018-09-09,2018-09-13,2018-09-14,15.4,2026-08-06 01:41:13.679294
1715,1715,Blue Dart,TRK-00001715,Delivered,2018-10-08,2018-10-13,2018-10-13,41.55,2026-08-06 01:41:13.679294
1716,1716,Xpressbees,TRK-00001716,In Transit,2017-05-02,2017-05-05,,36.13,2026-08-06 01:41:13.679294
1717,1717,Fedex,TRK-00001717,Delivered,2017-05-19,2017-05-23,2017-05-23,13.56,2026-08-06 01:41:13.679294
1718,1718,Blue Dart,TRK-00001718,In Transit,2017-05-20,2017-05-25,,13.6,2026-08-06 01:41:13.679294
1719,1719,Xpressbees,TRK-00001719,Delivered,2017-05-20,2017-05-23,2017-05-24,30.06,2026-08-06 01:41:13.679294
1720,1720,Blue Dart,TRK-00001720,Delivered,2017-05-19,2017-05-23,2017-05-23,19.73,2026-08-06 01:41:13.679294
1721,1721,Dhl,TRK-00001721,Delivered,2017-05-20,2017-05-24,2017-05-24,25.83,2026-08-06 01:41:13.679294
1722,1722,Ups,TRK-00001722,Delivered,2016-12-20,2016-12-25,2016-12-25,49.35,2026-08-06 01:41:13.679294
1723,1723,Dhl,TRK-00001723,Delivered,2016-12-21,2016-12-26,2016-12-26,30.11,2026-08-06 01:41:13.679294
1724,1724,Blue Dart,TRK-00001724,Delivered,2016-12-22,2016-12-26,2016-12-26,18.13,2026-08-06 01:41:13.679294
1725,1725,Ups,TRK-00001725,Delivered,2016-12-20,2016-12-25,2016-12-25,36.55,2026-08-06 01:41:13.679294
1726,1726,Delhivery,TRK-00001726,Delivered,2016-12-21,2016-12-24,2016-12-24,29.35,2026-08-06 01:41:13.679294
1727,1727,Xpressbees,TRK-00001727,Delivered,2016-12-20,2016-12-25,2016-12-25,45.47,2026-08-06 01:41:13.679294
1728,1728,Fedex,TRK-00001728,Delivered,2018-04-30,2018-05-04,2018-05-04,43.44,2026-08-06 01:41:13.679294
1729,1729,Dhl,TRK-00001729,Delivered,2017-02-07,2017-02-12,2017-02-13,14.94,2026-08-06 01:41:13.679294
1730,1730,Fedex,TRK-00001730,Delivered,2017-02-09,2017-02-14,2017-02-14,26.32,2026-08-06 01:41:13.679294
1731,1731,Fedex,TRK-00001731,Delivered,2015-09-29,2015-10-02,2015-10-02,32.81,2026-08-06 01:41:13.679294
1732,1732,Fedex,TRK-00001732,Delivered,2015-09-30,2015-10-04,2015-10-04,22.86,2026-08-06 01:41:13.679294
1733,1733,Delhivery,TRK-00001733,In Transit,2017-07-10,2017-07-15,,37.75,2026-08-06 01:41:13.679294
1734,1734,Delhivery,TRK-00001734,Delivered,2017-07-12,2017-07-17,2017-07-18,13.75,2026-08-06 01:41:13.679294
1735,1735,Fedex,TRK-00001735,Delivered,2018-07-29,2018-08-01,2018-08-01,20.19,2026-08-06 01:41:13.679294
1736,1736,Ups,TRK-00001736,Delivered,2018-07-29,2018-08-03,2018-08-03,26.29,2026-08-06 01:41:13.679294
1737,1737,Blue Dart,TRK-00001737,Delivered,2018-07-30,2018-08-02,2018-08-02,43.69,2026-08-06 01:41:13.679294
1738,1738,Delhivery,TRK-00001738,Delivered,2016-09-04,2016-09-07,2016-09-07,19.51,2026-08-06 01:41:13.679294
1739,1739,Blue Dart,TRK-00001739,Delivered,2016-09-03,2016-09-06,2016-09-06,24.59,2026-08-06 01:41:13.679294
1740,1740,Blue Dart,TRK-00001740,Delivered,2016-09-03,2016-09-07,2016-09-07,17.71,2026-08-06 01:41:13.679294
1741,1741,Ups,TRK-00001741,Delivered,2015-08-09,2015-08-13,2015-08-13,26.09,2026-08-06 01:41:13.679294
1742,1742,Delhivery,TRK-00001742,Delivered,2018-10-31,2018-11-05,2018-11-05,28.9,2026-08-06 01:41:13.679294
1743,1743,Blue Dart,TRK-00001743,Delivered,2018-10-30,2018-11-03,2018-11-03,17.13,2026-08-06 01:41:13.679294
1744,1744,Xpressbees,TRK-00001744,Delivered,2018-10-31,2018-11-05,2018-11-05,43.51,2026-08-06 01:41:13.679294
1745,1745,Ups,TRK-00001745,In Transit,2018-11-01,2018-11-04,,11.34,2026-08-06 01:41:13.679294
1746,1746,Blue Dart,TRK-00001746,Delivered,2015-06-06,2015-06-09,2015-06-09,18.08,2026-08-06 01:41:13.679294
1747,1747,Fedex,TRK-00001747,Delivered,2017-08-13,2017-08-18,2017-08-19,16.08,2026-08-06 01:41:13.679294
1748,1748,Blue Dart,TRK-00001748,In Transit,2017-08-14,2017-08-17,,37.06,2026-08-06 01:41:13.679294
1749,1749,Dhl,TRK-00001749,In Transit,2015-04-26,2015-04-29,,13.97,2026-08-06 01:41:13.679294
1750,1750,Blue Dart,TRK-00001750,Delivered,2015-04-26,2015-04-30,2015-04-30,13.42,2026-08-06 01:41:13.679294
1751,1751,Xpressbees,TRK-00001751,Delivered,2016-11-23,2016-11-27,2016-11-27,23.51,2026-08-06 01:41:13.679294
1752,1752,Blue Dart,TRK-00001752,Delivered,2018-10-16,2018-10-20,2018-10-20,45.74,2026-08-06 01:41:13.679294
1753,1753,Dhl,TRK-00001753,Delivered,2018-12-04,2018-12-08,2018-12-08,39.64,2026-08-06 01:41:13.679294
1754,1754,Delhivery,TRK-00001754,Delivered,2018-12-04,2018-12-09,2018-12-09,34.93,2026-08-06 01:41:13.679294
1755,1755,Dhl,TRK-00001755,Delivered,2018-12-03,2018-12-08,2018-12-08,41.5,2026-08-06 01:41:13.679294
1756,1756,Dhl,TRK-00001756,In Transit,2016-12-09,2016-12-14,,42.96,2026-08-06 01:41:13.679294
1757,1757,Ups,TRK-00001757,Delivered,2016-12-08,2016-12-12,2016-12-12,49.53,2026-08-06 01:41:13.679294
1758,1758,Delhivery,TRK-00001758,Delivered,2016-07-13,2016-07-18,2016-07-18,49.36,2026-08-06 01:41:13.679294
1759,1759,Xpressbees,TRK-00001759,Delivered,2015-05-11,2015-05-15,2015-05-15,27.65,2026-08-06 01:41:13.679294
1760,1760,Delhivery,TRK-00001760,Delivered,2015-01-06,2015-01-10,2015-01-10,25.2,2026-08-06 01:41:13.679294
1761,1761,Delhivery,TRK-00001761,Delivered,2016-09-07,2016-09-12,2016-09-12,44.82,2026-08-06 01:41:13.679294
1762,1762,Fedex,TRK-00001762,Delivered,2016-09-07,2016-09-10,2016-09-10,27.0,2026-08-06 01:41:13.679294
1763,1763,Delhivery,TRK-00001763,Delivered,2016-09-07,2016-09-11,2016-09-11,43.71,2026-08-06 01:41:13.679294
1764,1764,Blue Dart,TRK-00001764,Delivered,2017-08-05,2017-08-10,2017-08-10,23.36,2026-08-06 01:41:13.679294
1765,1765,Fedex,TRK-00001765,Delivered,2017-08-05,2017-08-09,2017-08-10,33.15,2026-08-06 01:41:13.679294
1766,1766,Delhivery,TRK-00001766,Delivered,2017-08-04,2017-08-07,2017-08-08,11.05,2026-08-06 01:41:13.679294
1767,1767,Blue Dart,TRK-00001767,Delivered,2017-08-05,2017-08-08,2017-08-08,35.32,2026-08-06 01:41:13.679294
1768,1768,Delhivery,TRK-00001768,Delivered,2015-03-22,2015-03-26,2015-03-26,21.59,2026-08-06 01:41:13.679294
1769,1769,Fedex,TRK-00001769,Delivered,2015-03-24,2015-03-28,2015-03-28,22.64,2026-08-06 01:41:13.679294
1770,1770,Dhl,TRK-00001770,In Transit,2018-03-02,2018-03-07,,29.08,2026-08-06 01:41:13.679294
1771,1771,Blue Dart,TRK-00001771,Delivered,2018-03-02,2018-03-05,2018-03-05,42.01,2026-08-06 01:41:13.679294
1772,1772,Dhl,TRK-00001772,In Transit,2017-11-29,2017-12-03,,11.01,2026-08-06 01:41:13.679294
1773,1773,Xpressbees,TRK-00001773,Delivered,2017-11-29,2017-12-02,2017-12-02,16.25,2026-08-06 01:41:13.679294
1774,1774,Fedex,TRK-00001774,Delivered,2015-04-29,2015-05-03,2015-05-03,22.55,2026-08-06 01:41:13.679294
1775,1775,Ups,TRK-00001775,Delivered,2015-04-28,2015-05-01,2015-05-01,35.24,2026-08-06 01:41:13.679294
1776,1776,Ups,TRK-00001776,Delivered,2015-04-30,2015-05-04,2015-05-04,45.63,2026-08-06 01:41:13.679294
1777,1777,Blue Dart,TRK-00001777,Delivered,2015-04-28,2015-05-02,2015-05-03,10.52,2026-08-06 01:41:13.679294
1778,1778,Ups,TRK-00001778,Delivered,2016-11-26,2016-12-01,2016-12-01,19.61,2026-08-06 01:41:13.679294
1779,1779,Fedex,TRK-00001779,Delivered,2016-11-25,2016-11-30,2016-12-01,45.73,2026-08-06 01:41:13.679294
1780,1780,Delhivery,TRK-00001780,Delivered,2017-11-13,2017-11-16,2017-11-16,15.01,2026-08-06 01:41:13.679294
1781,1781,Blue Dart,TRK-00001781,Delivered,2017-11-12,2017-11-15,2017-11-15,11.33,2026-08-06 01:41:13.679294
1782,1782,Ups,TRK-00001782,Delivered,2016-07-10,2016-07-14,2016-07-14,14.58,2026-08-06 01:41:13.679294
1783,1783,Blue Dart,TRK-00001783,Delivered,2016-07-09,2016-07-12,2016-07-12,13.31,2026-08-06 01:41:13.679294
1784,1784,Ups,TRK-00001784,In Transit,2018-09-23,2018-09-26,,10.53,2026-08-06 01:41:13.679294
1785,1785,Blue Dart,TRK-00001785,Delivered,2018-09-24,2018-09-27,2018-09-27,29.34,2026-08-06 01:41:13.679294
1786,1786,Xpressbees,TRK-00001786,Delivered,2018-09-22,2018-09-27,2018-09-27,13.66,2026-08-06 01:41:13.679294
1787,1787,Fedex,TRK-00001787,Delivered,2018-09-24,2018-09-28,2018-09-28,49.25,2026-08-06 01:41:13.679294
1788,1788,Dhl,TRK-00001788,Delivered,2016-02-15,2016-02-19,2016-02-19,31.27,2026-08-06 01:41:13.679294
1789,1789,Blue Dart,TRK-00001789,Delivered,2016-02-17,2016-02-22,2016-02-22,27.83,2026-08-06 01:41:13.679294
1790,1790,Delhivery,TRK-00001790,Delivered,2016-02-15,2016-02-20,2016-02-20,15.13,2026-08-06 01:41:13.679294
1791,1791,Fedex,TRK-00001791,Delivered,2015-10-02,2015-10-06,2015-10-06,24.08,2026-08-06 01:41:13.679294
1792,1792,Delhivery,TRK-00001792,Delivered,2015-12-01,2015-12-05,2015-12-05,48.09,2026-08-06 01:41:13.679294
1793,1793,Dhl,TRK-00001793,Delivered,2015-12-01,2015-12-06,2015-12-06,24.65,2026-08-06 01:41:13.679294
1794,1794,Dhl,TRK-00001794,Delivered,2015-12-08,2015-12-12,2015-12-12,28.68,2026-08-06 01:41:13.679294
1795,1795,Ups,TRK-00001795,Delivered,2017-09-06,2017-09-09,2017-09-09,48.26,2026-08-06 01:41:13.679294
1796,1796,Ups,TRK-00001796,Delivered,2018-08-28,2018-09-02,2018-09-02,24.18,2026-08-06 01:41:13.679294
1797,1797,Blue Dart,TRK-00001797,Delivered,2018-08-29,2018-09-03,2018-09-03,14.78,2026-08-06 01:41:13.679294
1798,1798,Fedex,TRK-00001798,Delivered,2018-08-28,2018-09-01,2018-09-01,19.16,2026-08-06 01:41:13.679294
1799,1799,Delhivery,TRK-00001799,Delivered,2017-07-09,2017-07-13,2017-07-13,14.14,2026-08-06 01:41:13.679294
1800,1800,Ups,TRK-00001800,Delivered,2017-08-09,2017-08-14,2017-08-14,35.28,2026-08-06 01:41:13.679294
1801,1801,Delhivery,TRK-00001801,Delivered,2017-08-10,2017-08-14,2017-08-14,35.93,2026-08-06 01:41:13.679294
1802,1802,Delhivery,TRK-00001802,Delivered,2017-11-14,2017-11-19,2017-11-19,34.41,2026-08-06 01:41:13.679294
1803,1803,Fedex,TRK-00001803,Delivered,2018-09-22,2018-09-27,2018-09-27,21.41,2026-08-06 01:41:13.679294
1804,1804,Ups,TRK-00001804,In Transit,2018-09-23,2018-09-27,,23.35,2026-08-06 01:41:13.679294
1805,1805,Delhivery,TRK-00001805,Delivered,2018-09-22,2018-09-25,2018-09-25,37.39,2026-08-06 01:41:13.679294
1806,1806,Xpressbees,TRK-00001806,Delivered,2017-12-27,2017-12-30,2017-12-30,45.18,2026-08-06 01:41:13.679294
1807,1807,Xpressbees,TRK-00001807,Delivered,2017-12-27,2018-01-01,2018-01-02,15.6,2026-08-06 01:41:13.679294
1808,1808,Delhivery,TRK-00001808,Delivered,2017-12-26,2017-12-30,2017-12-30,48.82,2026-08-06 01:41:13.679294
1809,1809,Ups,TRK-00001809,Delivered,2017-02-12,2017-02-17,2017-02-18,27.09,2026-08-06 01:41:13.679294
1810,1810,Xpressbees,TRK-00001810,Delivered,2017-10-25,2017-10-30,2017-10-30,28.66,2026-08-06 01:41:13.679294
1811,1811,Delhivery,TRK-00001811,Delivered,2017-10-24,2017-10-28,2017-10-28,48.98,2026-08-06 01:41:13.679294
1812,1812,Delhivery,TRK-00001812,Delivered,2015-06-11,2015-06-14,2015-06-14,25.12,2026-08-06 01:41:13.679294
1813,1813,Xpressbees,TRK-00001813,Delivered,2018-11-21,2018-11-24,2018-11-24,36.3,2026-08-06 01:41:13.679294
1814,1814,Delhivery,TRK-00001814,Delivered,2018-11-20,2018-11-25,2018-11-25,22.52,2026-08-06 01:41:13.679294
1815,1815,Ups,TRK-00001815,In Transit,2016-09-16,2016-09-19,,17.77,2026-08-06 01:41:13.679294
1816,1816,Delhivery,TRK-00001816,Delivered,2016-06-05,2016-06-09,2016-06-09,45.67,2026-08-06 01:41:13.679294
1817,1817,Blue Dart,TRK-00001817,Delivered,2016-06-06,2016-06-11,2016-06-11,38.34,2026-08-06 01:41:13.679294
1818,1818,Ups,TRK-00001818,Delivered,2016-12-13,2016-12-17,2016-12-17,35.41,2026-08-06 01:41:13.679294
1819,1819,Fedex,TRK-00001819,Delivered,2015-05-27,2015-05-31,2015-05-31,36.25,2026-08-06 01:41:13.679294
1820,1820,Ups,TRK-00001820,Delivered,2015-05-27,2015-05-31,2015-05-31,32.37,2026-08-06 01:41:13.679294
1821,1821,Fedex,TRK-00001821,Delivered,2017-02-16,2017-02-19,2017-02-19,43.62,2026-08-06 01:41:13.679294
1822,1822,Blue Dart,TRK-00001822,Delivered,2017-02-17,2017-02-21,2017-02-21,25.46,2026-08-06 01:41:13.679294
1823,1823,Fedex,TRK-00001823,Delivered,2017-02-17,2017-02-21,2017-02-21,22.63,2026-08-06 01:41:13.679294
1824,1824,Ups,TRK-00001824,In Transit,2017-02-16,2017-02-21,,42.14,2026-08-06 01:41:13.679294
1825,1825,Delhivery,TRK-00001825,Delivered,2017-12-23,2017-12-26,2017-12-26,35.79,2026-08-06 01:41:13.679294
1826,1826,Blue Dart,TRK-00001826,In Transit,2017-12-22,2017-12-25,,28.37,2026-08-06 01:41:13.679294
1827,1827,Blue Dart,TRK-00001827,Delivered,2017-12-24,2017-12-28,2017-12-28,21.8,2026-08-06 01:41:13.679294
1828,1828,Dhl,TRK-00001828,Delivered,2017-02-09,2017-02-14,2017-02-15,18.8,2026-08-06 01:41:13.679294
1829,1829,Ups,TRK-00001829,Delivered,2016-07-15,2016-07-18,2016-07-18,22.67,2026-08-06 01:41:13.679294
1830,1830,Blue Dart,TRK-00001830,In Transit,2015-05-20,2015-05-23,,19.34,2026-08-06 01:41:13.679294
1831,1831,Ups,TRK-00001831,Delivered,2018-10-23,2018-10-27,2018-10-27,45.68,2026-08-06 01:41:13.679294
1832,1832,Dhl,TRK-00001832,Delivered,2018-10-23,2018-10-28,2018-10-28,19.37,2026-08-06 01:41:13.679294
1833,1833,Xpressbees,TRK-00001833,Delivered,2016-11-07,2016-11-10,2016-11-10,47.77,2026-08-06 01:41:13.679294
1834,1834,Xpressbees,TRK-00001834,Delivered,2018-08-03,2018-08-08,2018-08-08,18.18,2026-08-06 01:41:13.679294
1835,1835,Ups,TRK-00001835,Delivered,2018-08-01,2018-08-04,2018-08-04,42.67,2026-08-06 01:41:13.679294
1836,1836,Delhivery,TRK-00001836,Delivered,2015-06-23,2015-06-26,2015-06-27,47.37,2026-08-06 01:41:13.679294
1837,1837,Ups,TRK-00001837,Delivered,2018-02-19,2018-02-23,2018-02-23,29.59,2026-08-06 01:41:13.679294
1838,1838,Blue Dart,TRK-00001838,Delivered,2015-08-03,2015-08-08,2015-08-08,25.46,2026-08-06 01:41:13.679294
1839,1839,Dhl,TRK-00001839,Delivered,2015-08-01,2015-08-05,2015-08-05,29.75,2026-08-06 01:41:13.679294
1840,1840,Blue Dart,TRK-00001840,Delivered,2015-08-02,2015-08-05,2015-08-05,46.19,2026-08-06 01:41:13.679294
1841,1841,Delhivery,TRK-00001841,Delivered,2015-08-02,2015-08-06,2015-08-06,30.51,2026-08-06 01:41:13.679294
1842,1842,Ups,TRK-00001842,Delivered,2017-07-19,2017-07-22,2017-07-22,20.68,2026-08-06 01:41:13.679294
1843,1843,Fedex,TRK-00001843,Delivered,2016-02-09,2016-02-13,2016-02-13,10.07,2026-08-06 01:41:13.679294
1844,1844,Blue Dart,TRK-00001844,Shipped,2016-02-10,2016-02-13,,29.85,2026-08-06 01:41:13.679294
1845,1845,Xpressbees,TRK-00001845,Delivered,2018-07-31,2018-08-05,2018-08-05,26.33,2026-08-06 01:41:13.679294
1846,1846,Blue Dart,TRK-00001846,Delivered,2018-01-14,2018-01-19,2018-01-19,36.75,2026-08-06 01:41:13.679294
1847,1847,Blue Dart,TRK-00001847,Delivered,2018-01-12,2018-01-17,2018-01-17,35.46,2026-08-06 01:41:13.679294
1848,1848,Fedex,TRK-00001848,Delivered,2018-09-11,2018-09-15,2018-09-15,41.2,2026-08-06 01:41:13.679294
1849,1849,Ups,TRK-00001849,Delivered,2018-09-10,2018-09-13,2018-09-13,41.63,2026-08-06 01:41:13.679294
1850,1850,Xpressbees,TRK-00001850,Delivered,2016-07-20,2016-07-24,2016-07-24,12.18,2026-08-06 01:41:13.679294
1851,1851,Blue Dart,TRK-00001851,Delivered,2016-07-21,2016-07-25,2016-07-25,11.0,2026-08-06 01:41:13.679294
1852,1852,Xpressbees,TRK-00001852,In Transit,2016-07-20,2016-07-25,,40.09,2026-08-06 01:41:13.679294
1853,1853,Delhivery,TRK-00001853,Delivered,2016-07-20,2016-07-23,2016-07-23,37.25,2026-08-06 01:41:13.679294
1854,1854,Xpressbees,TRK-00001854,Delivered,2016-07-22,2016-07-26,2016-07-26,44.21,2026-08-06 01:41:13.679294
1855,1855,Blue Dart,TRK-00001855,In Transit,2016-07-22,2016-07-25,,21.45,2026-08-06 01:41:13.679294
1856,1856,Xpressbees,TRK-00001856,Delivered,2015-06-13,2015-06-18,2015-06-18,46.91,2026-08-06 01:41:13.679294
1857,1857,Dhl,TRK-00001857,Delivered,2018-05-14,2018-05-18,2018-05-18,37.61,2026-08-06 01:41:13.679294
1858,1858,Xpressbees,TRK-00001858,Delivered,2018-05-13,2018-05-16,2018-05-16,39.74,2026-08-06 01:41:13.679294
1859,1859,Blue Dart,TRK-00001859,Delivered,2016-09-05,2016-09-10,2016-09-10,25.85,2026-08-06 01:41:13.679294
1860,1860,Dhl,TRK-00001860,Delivered,2016-09-05,2016-09-10,2016-09-10,27.36,2026-08-06 01:41:13.679294
1861,1861,Blue Dart,TRK-00001861,Delivered,2018-03-26,2018-03-30,2018-03-30,36.89,2026-08-06 01:41:13.679294
1862,1862,Blue Dart,TRK-00001862,Delivered,2018-03-27,2018-03-31,2018-03-31,23.84,2026-08-06 01:41:13.679294
1863,1863,Ups,TRK-00001863,Delivered,2015-11-12,2015-11-15,2015-11-15,41.39,2026-08-06 01:41:13.679294
1864,1864,Dhl,TRK-00001864,Delivered,2017-10-14,2017-10-18,2017-10-18,12.6,2026-08-06 01:41:13.679294
1865,1865,Blue Dart,TRK-00001865,Delivered,2017-10-15,2017-10-19,2017-10-19,45.7,2026-08-06 01:41:13.679294
1866,1866,Fedex,TRK-00001866,Delivered,2018-11-14,2018-11-17,2018-11-17,48.53,2026-08-06 01:41:13.679294
1867,1867,Xpressbees,TRK-00001867,Delivered,2018-04-17,2018-04-22,2018-04-22,25.06,2026-08-06 01:41:13.679294
1868,1868,Fedex,TRK-00001868,In Transit,2016-06-25,2016-06-29,,44.64,2026-08-06 01:41:13.679294
1869,1869,Delhivery,TRK-00001869,Delivered,2016-06-26,2016-06-29,2016-06-29,20.42,2026-08-06 01:41:13.679294
1870,1870,Fedex,TRK-00001870,Delivered,2017-08-26,2017-08-30,2017-08-30,25.63,2026-08-06 01:41:13.679294
1871,1871,Blue Dart,TRK-00001871,Delivered,2015-07-23,2015-07-26,2015-07-26,21.19,2026-08-06 01:41:13.679294
1872,1872,Ups,TRK-00001872,Delivered,2015-07-21,2015-07-25,2015-07-25,18.09,2026-08-06 01:41:13.679294
1873,1873,Xpressbees,TRK-00001873,Delivered,2015-07-23,2015-07-26,2015-07-26,31.37,2026-08-06 01:41:13.679294
1874,1874,Dhl,TRK-00001874,Delivered,2018-11-22,2018-11-26,2018-11-26,13.66,2026-08-06 01:41:13.679294
1875,1875,Xpressbees,TRK-00001875,In Transit,2015-06-04,2015-06-08,,44.93,2026-08-06 01:41:13.679294
1876,1876,Xpressbees,TRK-00001876,Delivered,2017-03-11,2017-03-15,2017-03-16,15.4,2026-08-06 01:41:13.679294
1877,1877,Delhivery,TRK-00001877,Delivered,2018-03-26,2018-03-30,2018-03-30,14.34,2026-08-06 01:41:13.679294
1878,1878,Fedex,TRK-00001878,Delivered,2018-12-31,2019-01-05,2019-01-05,11.6,2026-08-06 01:41:13.679294
1879,1879,Dhl,TRK-00001879,Delivered,2018-12-29,2019-01-03,2019-01-03,49.74,2026-08-06 01:41:13.679294
1880,1880,Blue Dart,TRK-00001880,Delivered,2018-03-30,2018-04-02,2018-04-02,31.69,2026-08-06 01:41:13.679294
