payment_id,order_row_id,payment_method,payment_status,payment_date,transaction_reference,payment_amount,created_at
1706,1706,Credit Card,Completed,2016-11-25,TXN-00001706,11.61,2026-08-06 01:41:39.368897
1707,1707,Credit Card,Completed,2018-10-30,TXN-00001707,43.86,2026-08-06 01:41:39.368897
1708,1708,Credit Card,Completed,2018-10-31,TXN-00001708,148.48,2026-08-06 01:41:39.368897
1709,1709,Credit Card,Completed,2018-11-02,TXN-00001709,7.42,2026-08-06 01:41:39.368897
1710,1710,Debit Card,Completed,2018-10-30,TXN-00001710,71.99,2026-08-06 01:41:39.368897
1711,1711,Credit Card,Completed,2018-11-01,TXN-00001711,19.9,2026-08-06 01:41:39.368897
1712,1712,Net Banking,Completed,2018-10-30,TXN-00001712,1702.12,2026-08-06 01:41:39.368897
1713,1713,UPI,Completed,2016-01-31,TXN-00001713,14.3,2026-08-06 01:41:39.368897
1714,1714,Debit Card,Completed,2018-09-08,TXN-00001714,765.63,2026-08-06 01:41:39.368897
1715,1715,Cash,Completed,2018-10-11,TXN-00001715,307.67,2026-08-06 01:41:39.368897
1716,1716,Wallet,Completed,2017-05-04,TXN-00001716,7.71,2026-08-06 01:41:39.368897
1717,1717,Debit Card,Completed,2017-05-21,TXN-00001717,242.9,2026-08-06 01:41:39.368897
1718,1718,Wallet,Completed,2017-05-22,TXN-00001718,454.9,2026-08-06 01:41:39.368897
1719,1719,Wallet,Completed,2017-05-20,TXN-00001719,35.92,2026-08-06 01:41:39.368897
1720,1720,Debit Card,Completed,2017-05-21,TXN-00001720,39.76,2026-08-06 01:41:39.368897
1721,1721,Wallet,Completed,2017-05-22,TXN-00001721,47.74,2026-08-06 01:41:39.368897
1722,1722,Debit Card,Completed,2016-12-22,TXN-00001722,159.98,2026-08-06 01:41:39.368897
1723,1723,Debit Card,Completed,2016-12-24,TXN-00001723,255.97,2026-08-06 01:41:39.368897
1724,1724,UPI,Completed,2016-12-20,TXN-00001724,359.06,2026-08-06 01:41:39.368897
1725,1725,Credit Card,Completed,2016-12-20,TXN-00001725,434.35,2026-08-06 01:41:39.368897
1726,1726,Credit Card,Completed,2016-12-22,TXN-00001726,3.55,2026-08-06 01:41:39.368897
1727,1727,Cash,Completed,2016-12-22,TXN-00001727,88.83,2026-08-06 01:41:39.368897
1728,1728,Credit Card,Completed,2018-05-01,TXN-00001728,1048.35,2026-08-06 01:41:39.368897
1729,1729,Net Banking,Completed,2017-02-08,TXN-00001729,100.0,2026-08-06 01:41:39.368897
1730,1730,Credit Card,Completed,2017-02-08,TXN-00001730,7.83,2026-08-06 01:41:39.368897
1731,1731,UPI,Completed,2015-10-01,TXN-00001731,96.26,2026-08-06 01:41:39.368897
1732,1732,Credit Card,Completed,2015-09-30,TXN-00001732,10.69,2026-08-06 01:41:39.368897
1733,1733,Wallet,Completed,2017-07-14,TXN-00001733,338.04,2026-08-06 01:41:39.368897
1734,1734,Wallet,Completed,2017-07-10,TXN-00001734,154.24,2026-08-06 01:41:39.368897
1735,1735,Credit Card,Completed,2018-07-29,TXN-00001735,34.85,2026-08-06 01:41:39.368897
1736,1736,Net Banking,Completed,2018-07-29,TXN-00001736,22.0,2026-08-06 01:41:39.368897
1737,1737,Wallet,Completed,2018-07-29,TXN-00001737,4.37,2026-08-06 01:41:39.368897
1738,1738,Net Banking,Completed,2016-09-07,TXN-00001738,31.44,2026-08-06 01:41:39.368897
1739,1739,Wallet,Completed,2016-09-04,TXN-00001739,17.9,2026-08-06 01:41:39.368897
1740,1740,Credit Card,Completed,2016-09-03,TXN-00001740,129.45,2026-08-06 01:41:39.368897
1741,1741,Credit Card,Completed,2015-08-13,TXN-00001741,20.88,2026-08-06 01:41:39.368897
1742,1742,Credit Card,Completed,2018-10-30,TXN-00001742,20.74,2026-08-06 01:41:39.368897
1743,1743,UPI,Completed,2018-11-02,TXN-00001743,7.17,2026-08-06 01:41:39.368897
1744,1744,Wallet,Pending,2018-10-31,TXN-00001744,11.17,2026-08-06 01:41:39.368897
1745,1745,UPI,Completed,2018-11-02,TXN-00001745,442.4,2026-08-06 01:41:39.368897
1746,1746,UPI,Completed,2015-06-08,TXN-00001746,13.36,2026-08-06 01:41:39.368897
1747,1747,UPI,Completed,2017-08-15,TXN-00001747,11.23,2026-08-06 01:41:39.368897
1748,1748,UPI,Completed,2017-08-17,TXN-00001748,10.27,2026-08-06 01:41:39.368897
1749,1749,Cash,Completed,2015-04-25,TXN-00001749,10.37,2026-08-06 01:41:39.368897
1750,1750,UPI,Completed,2015-04-27,TXN-00001750,6.24,2026-08-06 01:41:39.368897
1751,1751,Credit Card,Completed,2016-11-25,TXN-00001751,206.96,2026-08-06 01:41:39.368897
1752,1752,Debit Card,Completed,2018-10-16,TXN-00001752,9.46,2026-08-06 01:41:39.368897
1753,1753,Credit Card,Completed,2018-12-05,TXN-00001753,559.62,2026-08-06 01:41:39.368897
1754,1754,Debit Card,Completed,2018-12-06,TXN-00001754,109.92,2026-08-06 01:41:39.368897
1755,1755,Wallet,Completed,2018-12-02,TXN-00001755,8.56,2026-08-06 01:41:39.368897
1756,1756,Credit Card,Completed,2016-12-11,TXN-00001756,360.71,2026-08-06 01:41:39.368897
1757,1757,Wallet,Completed,2016-12-10,TXN-00001757,1718.4,2026-08-06 01:41:39.368897
1758,1758,Debit Card,Completed,2016-07-17,TXN-00001758,41.57,2026-08-06 01:41:39.368897
1759,1759,Cash,Completed,2015-05-15,TXN-00001759,46.86,2026-08-06 01:41:39.368897
1760,1760,Net Banking,Completed,2015-01-06,TXN-00001760,19.54,2026-08-06 01:41:39.368897
1761,1761,Wallet,Completed,2016-09-08,TXN-00001761,411.33,2026-08-06 01:41:39.368897
1762,1762,Cash,Completed,2016-09-08,TXN-00001762,28.75,2026-08-06 01:41:39.368897
1763,1763,Wallet,Completed,2016-09-05,TXN-00001763,293.2,2026-08-06 01:41:39.368897
1764,1764,Cash,Completed,2017-08-04,TXN-00001764,35.06,2026-08-06 01:41:39.368897
1765,1765,Credit Card,Completed,2017-08-05,TXN-00001765,4.13,2026-08-06 01:41:39.368897
1766,1766,Credit Card,Completed,2017-08-07,TXN-00001766,109.8,2026-08-06 01:41:39.368897
1767,1767,Credit Card,Completed,2017-08-06,TXN-00001767,9.82,2026-08-06 01:41:39.368897
1768,1768,Cash,Completed,2015-03-22,TXN-00001768,7.64,2026-08-06 01:41:39.368897
1769,1769,Net Banking,Completed,2015-03-25,TXN-00001769,51.47,2026-08-06 01:41:39.368897
1770,1770,Net Banking,Completed,2018-03-04,TXN-00001770,6.98,2026-08-06 01:41:39.368897
1771,1771,Credit Card,Completed,2018-03-03,TXN-00001771,12.22,2026-08-06 01:41:39.368897
1772,1772,UPI,Completed,2017-11-30,TXN-00001772,97.98,2026-08-06 01:41:39.368897
1773,1773,Net Banking,Completed,2017-11-27,TXN-00001773,62.4,2026-08-06 01:41:39.368897
1774,1774,Cash,Completed,2015-04-28,TXN-00001774,20.86,2026-08-06 01:41:39.368897
1775,1775,Net Banking,Completed,2015-04-29,TXN-00001775,497.61,2026-08-06 01:41:39.368897
1776,1776,Credit Card,Completed,2015-05-01,TXN-00001776,5.34,2026-08-06 01:41:39.368897
1777,1777,Wallet,Completed,2015-04-29,TXN-00001777,3.15,2026-08-06 01:41:39.368897
1778,1778,Net Banking,Completed,2016-11-26,TXN-00001778,368.91,2026-08-06 01:41:39.368897
1779,1779,Debit Card,Pending,2016-11-26,TXN-00001779,14.7,2026-08-06 01:41:39.368897
1780,1780,UPI,Completed,2017-11-11,TXN-00001780,59.97,2026-08-06 01:41:39.368897
1781,1781,UPI,Completed,2017-11-11,TXN-00001781,83.36,2026-08-06 01:41:39.368897
1782,1782,Wallet,Pending,2016-07-11,TXN-00001782,6.58,2026-08-06 01:41:39.368897
1783,1783,Net Banking,Completed,2016-07-10,TXN-00001783,122.94,2026-08-06 01:41:39.368897
1784,1784,Net Banking,Pending,2018-09-25,TXN-00001784,219.84,2026-08-06 01:41:39.368897
1785,1785,Cash,Completed,2018-09-22,TXN-00001785,98.16,2026-08-06 01:41:39.368897
1786,1786,Wallet,Completed,2018-09-24,TXN-00001786,33.04,2026-08-06 01:41:39.368897
1787,1787,Cash,Completed,2018-09-23,TXN-00001787,86.97,2026-08-06 01:41:39.368897
1788,1788,Debit Card,Pending,2016-02-17,TXN-00001788,134.97,2026-08-06 01:41:39.368897
1789,1789,Credit Card,Completed,2016-02-15,TXN-00001789,699.98,2026-08-06 01:41:39.368897
1790,1790,Debit Card,Completed,2016-02-15,TXN-00001790,139.95,2026-08-06 01:41:39.368897
1791,1791,Net Banking,Completed,2015-10-04,TXN-00001791,48.94,2026-08-06 01:41:39.368897
1792,1792,Net Banking,Completed,2015-12-05,TXN-00001792,2807.84,2026-08-06 01:41:39.368897
1793,1793,UPI,Completed,2015-12-02,TXN-00001793,46.64,2026-08-06 01:41:39.368897
1794,1794,Cash,Completed,2015-12-09,TXN-00001794,60.42,2026-08-06 01:41:39.368897
1795,1795,Wallet,Completed,2017-09-09,TXN-00001795,107.94,2026-08-06 01:41:39.368897
1796,1796,Debit Card,Pending,2018-08-28,TXN-00001796,63.84,2026-08-06 01:41:39.368897
1797,1797,Net Banking,Completed,2018-08-31,TXN-00001797,347.97,2026-08-06 01:41:39.368897
1798,1798,Credit Card,Completed,2018-08-28,TXN-00001798,37.01,2026-08-06 01:41:39.368897
1799,1799,Debit Card,Completed,2017-07-11,TXN-00001799,215.65,2026-08-06 01:41:39.368897
1800,1800,Debit Card,Completed,2017-08-09,TXN-00001800,11.17,2026-08-06 01:41:39.368897
1801,1801,Cash,Completed,2017-08-09,TXN-00001801,53.95,2026-08-06 01:41:39.368897
1802,1802,Credit Card,Completed,2017-11-15,TXN-00001802,4.18,2026-08-06 01:41:39.368897
1803,1803,Cash,Completed,2018-09-24,TXN-00001803,5.61,2026-08-06 01:41:39.368897
1804,1804,Debit Card,Completed,2018-09-23,TXN-00001804,4663.74,2026-08-06 01:41:39.368897
1805,1805,Debit Card,Completed,2018-09-23,TXN-00001805,79.98,2026-08-06 01:41:39.368897
1806,1806,Wallet,Completed,2017-12-26,TXN-00001806,2575.94,2026-08-06 01:41:39.368897
1807,1807,Cash,Completed,2017-12-25,TXN-00001807,45.36,2026-08-06 01:41:39.368897
1808,1808,Wallet,Completed,2017-12-29,TXN-00001808,254.24,2026-08-06 01:41:39.368897
1809,1809,Wallet,Completed,2017-02-12,TXN-00001809,69.93,2026-08-06 01:41:39.368897
1810,1810,Credit Card,Completed,2017-10-25,TXN-00001810,16.16,2026-08-06 01:41:39.368897
1811,1811,Debit Card,Completed,2017-10-25,TXN-00001811,54.82,2026-08-06 01:41:39.368897
1812,1812,Wallet,Completed,2015-06-13,TXN-00001812,1441.3,2026-08-06 01:41:39.368897
1813,1813,UPI,Pending,2018-11-23,TXN-00001813,77.6,2026-08-06 01:41:39.368897
1814,1814,Credit Card,Completed,2018-11-24,TXN-00001814,4.66,2026-08-06 01:41:39.368897
1815,1815,UPI,Completed,2016-09-14,TXN-00001815,170.14,2026-08-06 01:41:39.368897
1816,1816,Wallet,Completed,2016-06-04,TXN-00001816,7.38,2026-08-06 01:41:39.368897
1817,1817,Cash,Completed,2016-06-07,TXN-00001817,9.26,2026-08-06 01:41:39.368897
1818,1818,Wallet,Completed,2016-12-17,TXN-00001818,9.96,2026-08-06 01:41:39.368897
1819,1819,Credit Card,Completed,2015-05-26,TXN-00001819,75.6,2026-08-06 01:41:39.368897
1820,1820,Net Banking,Completed,2015-05-28,TXN-00001820,29.32,2026-08-06 01:41:39.368897
1821,1821,Credit Card,Completed,2017-02-17,TXN-00001821,92.06,2026-08-06 01:41:39.368897
1822,1822,Cash,Pending,2017-02-16,TXN-00001822,6.98,2026-08-06 01:41:39.368897
1823,1823,Debit Card,Completed,2017-02-17,TXN-00001823,62.96,2026-08-06 01:41:39.368897
1824,1824,Cash,Completed,2017-02-17,TXN-00001824,5.18,2026-08-06 01:41:39.368897
1825,1825,Net Banking,Completed,2017-12-23,TXN-00001825,31.32,2026-08-06 01:41:39.368897
1826,1826,Debit Card,Completed,2017-12-24,TXN-00001826,11.84,2026-08-06 01:41:39.368897
1827,1827,Debit Card,Completed,2017-12-25,TXN-00001827,22.78,2026-08-06 01:41:39.368897
1828,1828,Cash,Completed,2017-02-12,TXN-00001828,1127.98,2026-08-06 01:41:39.368897
1829,1829,Debit Card,Completed,2016-07-15,TXN-00001829,38.88,2026-08-06 01:41:39.368897
1830,1830,Cash,Completed,2015-05-21,TXN-00001830,779.8,2026-08-06 01:41:39.368897
1831,1831,Credit Card,Completed,2018-10-22,TXN-00001831,1439.92,2026-08-06 01:41:39.368897
1832,1832,UPI,Completed,2018-10-25,TXN-00001832,262.11,2026-08-06 01:41:39.368897
1833,1833,UPI,Completed,2016-11-05,TXN-00001833,207.0,2026-08-06 01:41:39.368897
1834,1834,Cash,Completed,2018-08-05,TXN-00001834,1439.98,2026-08-06 01:41:39.368897
1835,1835,Debit Card,Completed,2018-08-02,TXN-00001835,36.29,2026-08-06 01:41:39.368897
1836,1836,Cash,Completed,2015-06-21,TXN-00001836,21.4,2026-08-06 01:41:39.368897
1837,1837,Debit Card,Completed,2018-02-19,TXN-00001837,1245.86,2026-08-06 01:41:39.368897
1838,1838,Wallet,Completed,2015-08-02,TXN-00001838,17.54,2026-08-06 01:41:39.368897
1839,1839,Credit Card,Completed,2015-08-04,TXN-00001839,44.13,2026-08-06 01:41:39.368897
1840,1840,Credit Card,Completed,2015-08-03,TXN-00001840,62.92,2026-08-06 01:41:39.368897
1841,1841,Wallet,Completed,2015-08-02,TXN-00001841,78.3,2026-08-06 01:41:39.368897
1842,1842,Debit Card,Completed,2017-07-20,TXN-00001842,140.81,2026-08-06 01:41:39.368897
1843,1843,Credit Card,Completed,2016-02-13,TXN-00001843,40.1,2026-08-06 01:41:39.368897
1844,1844,UPI,Completed,2016-02-11,TXN-00001844,40.78,2026-08-06 01:41:39.368897
1845,1845,Wallet,Completed,2018-07-30,TXN-00001845,90.57,2026-08-06 01:41:39.368897
1846,1846,Credit Card,Completed,2018-01-15,TXN-00001846,40.08,2026-08-06 01:41:39.368897
1847,1847,Net Banking,Completed,2018-01-12,TXN-00001847,37.68,2026-08-06 01:41:39.368897
1848,1848,UPI,Completed,2018-09-10,TXN-00001848,362.35,2026-08-06 01:41:39.368897
1849,1849,Credit Card,Completed,2018-09-13,TXN-00001849,7.18,2026-08-06 01:41:39.368897
1850,1850,UPI,Completed,2016-07-21,TXN-00001850,34.76,2026-08-06 01:41:39.368897
1851,1851,UPI,Completed,2016-07-24,TXN-00001851,831.2,2026-08-06 01:41:39.368897
1852,1852,Debit Card,Completed,2016-07-23,TXN-00001852,26.4,2026-08-06 01:41:39.368897
1853,1853,Cash,Completed,2016-07-24,TXN-00001853,106.75,2026-08-06 01:41:39.368897
1854,1854,Credit Card,Completed,2016-07-24,TXN-00001854,97.82,2026-08-06 01:41:39.368897
1855,1855,Cash,Completed,2016-07-22,TXN-00001855,141.4,2026-08-06 01:41:39.368897
1856,1856,UPI,Completed,2015-06-16,TXN-00001856,14.52,2026-08-06 01:41:39.368897
1857,1857,Cash,Completed,2018-05-15,TXN-00001857,127.92,2026-08-06 01:41:39.368897
1858,1858,Net Banking,Completed,2018-05-15,TXN-00001858,34.24,2026-08-06 01:41:39.368897
1859,1859,Net Banking,Completed,2016-09-04,TXN-00001859,137.62,2026-08-06 01:41:39.368897
1860,1860,Net Banking,Completed,2016-09-06,TXN-00001860,100.49,2026-08-06 01:41:39.368897
1861,1861,Net Banking,Completed,2018-03-28,TXN-00001861,257.57,2026-08-06 01:41:39.368897
1862,1862,Credit Card,Completed,2018-03-29,TXN-00001862,119.96,2026-08-06 01:41:39.368897
1863,1863,Debit Card,Completed,2015-11-14,TXN-00001863,49.63,2026-08-06 01:41:39.368897
1864,1864,Wallet,Completed,2017-10-15,TXN-00001864,727.45,2026-08-06 01:41:39.368897
1865,1865,Cash,Completed,2017-10-13,TXN-00001865,24.96,2026-08-06 01:41:39.368897
1866,1866,Wallet,Pending,2018-11-16,TXN-00001866,370.78,2026-08-06 01:41:39.368897
1867,1867,Wallet,Completed,2018-04-15,TXN-00001867,196.45,2026-08-06 01:41:39.368897
1868,1868,Cash,Completed,2016-06-26,TXN-00001868,31.1,2026-08-06 01:41:39.368897
1869,1869,Wallet,Completed,2016-06-25,TXN-00001869,78.26,2026-08-06 01:41:39.368897
1870,1870,Net Banking,Completed,2017-08-29,TXN-00001870,6.48,2026-08-06 01:41:39.368897
1871,1871,Debit Card,Completed,2015-07-21,TXN-00001871,99.2,2026-08-06 01:41:39.368897
1872,1872,Net Banking,Completed,2015-07-21,TXN-00001872,801.57,2026-08-06 01:41:39.368897
1873,1873,UPI,Completed,2015-07-24,TXN-00001873,272.85,2026-08-06 01:41:39.368897
1874,1874,Wallet,Completed,2018-11-23,TXN-00001874,70.98,2026-08-06 01:41:39.368897
1875,1875,Credit Card,Completed,2015-06-05,TXN-00001875,16.22,2026-08-06 01:41:39.368897
1876,1876,Wallet,Completed,2017-03-13,TXN-00001876,176.78,2026-08-06 01:41:39.368897
1877,1877,UPI,Completed,2018-03-26,TXN-00001877,470.38,2026-08-06 01:41:39.368897
1878,1878,Credit Card,Completed,2018-12-31,TXN-00001878,393.57,2026-08-06 01:41:39.368897
1879,1879,Cash,Completed,2018-12-29,TXN-00001879,302.38,2026-08-06 01:41:39.368897
1880,1880,Debit Card,Completed,2018-03-31,TXN-00001880,68.74,2026-08-06 01:41:39.368897
1881,1881,Credit Card,Completed,2016-03-08,TXN-00001881,29.34,2026-08-06 01:41:39.368897
1882,1882,Wallet,Completed,2016-03-08,TXN-00001882,383.61,2026-08-06 01:41:39.368897
1883,1883,Wallet,Completed,2016-03-08,TXN-00001883,563.4,2026-08-06 01:41:39.368897
1884,1884,Cash,Completed,2017-11-16,TXN-00001884,217.06,2026-08-06 01:41:39.368897
1885,1885,Wallet,Completed,2018-01-23,TXN-00001885,6.0,2026-08-06 01:41:39.368897
1886,1886,Debit Card,Completed,2017-04-24,TXN-00001886,31.56,2026-08-06 01:41:39.368897
1887,1887,Net Banking,Completed,2015-05-16,TXN-00001887,7.1,2026-08-06 01:41:39.368897
1888,1888,Cash,Completed,2015-05-17,TXN-00001888,398.35,2026-08-06 01:41:39.368897
1889,1889,Net Banking,Completed,2015-10-22,TXN-00001889,121.79,2026-08-06 01:41:39.368897
1890,1890,UPI,Completed,2015-10-23,TXN-00001890,409.59,2026-08-06 01:41:39.368897
1891,1891,Cash,Completed,2015-03-14,TXN-00001891,10.56,2026-08-06 01:41:39.368897
1892,1892,Credit Card,Completed,2015-03-15,TXN-00001892,3.38,2026-08-06 01:41:39.368897
1893,1893,Cash,Completed,2018-12-24,TXN-00001893,7.82,2026-08-06 01:41:39.368897
1894,1894,Wallet,Completed,2017-11-28,TXN-00001894,24.78,2026-08-06 01:41:39.368897
1895,1895,Debit Card,Completed,2018-12-05,TXN-00001895,34.65,2026-08-06 01:41:39.368897
1896,1896,Credit Card,Completed,2016-12-31,TXN-00001896,487.98,2026-08-06 01:41:39.368897
1897,1897,UPI,Completed,2018-10-06,TXN-00001897,1793.98,2026-08-06 01:41:39.368897
1898,1898,UPI,Completed,2015-08-30,TXN-00001898,29.81,2026-08-06 01:41:39.368897
1899,1899,Credit Card,Completed,2015-09-02,TXN-00001899,505.18,2026-08-06 01:41:39.368897
1900,1900,Debit Card,Completed,2015-09-01,TXN-00001900,174.06,2026-08-06 01:41:39.368897
1901,1901,Credit Card,Completed,2017-06-30,TXN-00001901,191.88,2026-08-06 01:41:39.368897
1902,1902,Wallet,Pending,2017-08-24,TXN-00001902,14.78,2026-08-06 01:41:39.368897
1903,1903,Cash,Completed,2018-10-25,TXN-00001903,5.18,2026-08-06 01:41:39.368897
1904,1904,Debit Card,Completed,2018-10-23,TXN-00001904,478.48,2026-08-06 01:41:39.368897
1905,1905,Credit Card,Completed,2018-10-25,TXN-00001905,28.4,2026-08-06 01:41:39.368897
1906,1906,Wallet,Completed,2018-10-22,TXN-00001906,909.12,2026-08-06 01:41:39.368897
1907,1907,Credit Card,Completed,2017-05-18,TXN-00001907,2.95,2026-08-06 01:41:39.368897
1908,1908,Credit Card,Completed,2017-05-20,TXN-00001908,27.02,2026-08-06 01:41:39.368897
1909,1909,Credit Card,Completed,2016-02-06,TXN-00001909,136.92,2026-08-06 01:41:39.368897
1910,1910,Cash,Completed,2018-12-19,TXN-00001910,18.96,2026-08-06 01:41:39.368897
1911,1911,Debit Card,Completed,2017-11-15,TXN-00001911,99.39,2026-08-06 01:41:39.368897
1912,1912,Cash,Completed,2018-07-07,TXN-00001912,273.9,2026-08-06 01:41:39.368897
1913,1913,Cash,Completed,2018-07-05,TXN-00001913,597.13,2026-08-06 01:41:39.368897
1914,1914,UPI,Completed,2015-01-18,TXN-00001914,149.95,2026-08-06 01:41:39.368897
1915,1915,Debit Card,Completed,2018-05-04,TXN-00001915,4.61,2026-08-06 01:41:39.368897
1916,1916,Credit Card,Completed,2018-05-02,TXN-00001916,15.53,2026-08-06 01:41:39.368897
1917,1917,UPI,Completed,2018-05-02,TXN-00001917,11.95,2026-08-06 01:41:39.368897
1918,1918,Net Banking,Completed,2016-11-11,TXN-00001918,11.65,2026-08-06 01:41:39.368897
1919,1919,Credit Card,Completed,2016-11-01,TXN-00001919,299.9,2026-08-06 01:41:39.368897
1920,1920,Wallet,Completed,2018-08-21,TXN-00001920,895.92,2026-08-06 01:41:39.368897
1921,1921,Wallet,Completed,2018-08-21,TXN-00001921,462.56,2026-08-06 01:41:39.368897
1922,1922,Wallet,Pending,2016-10-03,TXN-00001922,15.01,2026-08-06 01:41:39.368897
1923,1923,Debit Card,Completed,2017-07-09,TXN-00001923,863.64,2026-08-06 01:41:39.368897
1924,1924,UPI,Completed,2017-07-11,TXN-00001924,47.62,2026-08-06 01:41:39.368897
1925,1925,Cash,Completed,2018-12-09,TXN-00001925,92.94,2026-08-06 01:41:39.368897
1926,1926,Cash,Pending,2018-03-11,TXN-00001926,199.98,2026-08-06 01:41:39.368897
1927,1927,Debit Card,Completed,2017-06-10,TXN-00001927,177.48,2026-08-06 01:41:39.368897
1928,1928,Credit Card,Completed,2018-11-30,TXN-00001928,88.77,2026-08-06 01:41:39.368897
1929,1929,Debit Card,Completed,2018-03-16,TXN-00001929,6.48,2026-08-06 01:41:39.368897
1930,1930,Credit Card,Completed,2018-03-16,TXN-00001930,46.51,2026-08-06 01:41:39.368897
1931,1931,Net Banking,Completed,2018-03-16,TXN-00001931,659.98,2026-08-06 01:41:39.368897
1932,1932,Wallet,Completed,2017-11-29,TXN-00001932,271.99,2026-08-06 01:41:39.368897
1933,1933,Debit Card,Completed,2018-08-06,TXN-00001933,145.74,2026-08-06 01:41:39.368897
1934,1934,Wallet,Completed,2018-08-06,TXN-00001934,15.4,2026-08-06 01:41:39.368897
1935,1935,Debit Card,Completed,2018-11-27,TXN-00001935,244.55,2026-08-06 01:41:39.368897
1936,1936,Wallet,Completed,2018-11-27,TXN-00001936,166.16,2026-08-06 01:41:39.368897
1937,1937,UPI,Completed,2016-05-29,TXN-00001937,14.73,2026-08-06 01:41:39.368897
1938,1938,Net Banking,Completed,2017-07-10,TXN-00001938,19.97,2026-08-06 01:41:39.368897
1939,1939,Cash,Completed,2017-07-12,TXN-00001939,33.49,2026-08-06 01:41:39.368897
1940,1940,Credit Card,Completed,2017-07-08,TXN-00001940,8.74,2026-08-06 01:41:39.368897
1941,1941,Net Banking,Pending,2017-07-10,TXN-00001941,662.88,2026-08-06 01:41:39.368897
1942,1942,Wallet,Completed,2018-08-29,TXN-00001942,47.36,2026-08-06 01:41:39.368897
1943,1943,Cash,Completed,2018-08-31,TXN-00001943,27.44,2026-08-06 01:41:39.368897
1944,1944,Net Banking,Completed,2018-09-02,TXN-00001944,3.24,2026-08-06 01:41:39.368897
1945,1945,Cash,Completed,2017-06-22,TXN-00001945,95.97,2026-08-06 01:41:39.368897
1946,1946,Cash,Completed,2017-06-20,TXN-00001946,10.37,2026-08-06 01:41:39.368897
1947,1947,UPI,Completed,2018-09-06,TXN-00001947,23.1,2026-08-06 01:41:39.368897
1948,1948,Wallet,Pending,2018-09-06,TXN-00001948,11.54,2026-08-06 01:41:39.368897
1949,1949,UPI,Completed,2018-09-06,TXN-00001949,254.53,2026-08-06 01:41:39.368897
1950,1950,Debit Card,Completed,2018-09-04,TXN-00001950,12.98,2026-08-06 01:41:39.368897
1951,1951,Cash,Completed,2018-09-04,TXN-00001951,26.43,2026-08-06 01:41:39.368897
1952,1952,Cash,Completed,2018-09-04,TXN-00001952,197.97,2026-08-06 01:41:39.368897
1953,1953,UPI,Completed,2018-09-06,TXN-00001953,18.9,2026-08-06 01:41:39.368897
1954,1954,Wallet,Completed,2018-09-06,TXN-00001954,1282.41,2026-08-06 01:41:39.368897
